V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.01717e-07,1.023099,3.363049e-07,1.055833,1.1146368948385408
2.0,3.066667e-07,2.009402,3.362993e-07,2.025685,1.0966280329752138
3.0,2.868947e-07,3.0554,4.449927e-07,3.082888,1.5510662971466536
4.0,2.918405e-07,3.959989,4.350593e-07,3.932308,1.4907434026463084
5.0,3.017106e-07,4.989564,4.350939e-07,4.962519,1.4420902016700772
6.0,4.301698e-07,6.014404,5.289914e-07,6.041936,1.2297269589822437
7.0,3.214815e-07,6.989546,3.80709e-07,6.944689,1.1842329962999427
8.0,4.203049e-07,8.052698,5.042867e-07,8.036287,1.1998116129505034
9.0,4.252271e-07,9.033057,4.54856e-07,8.994629,1.069677826272126
10.0,4.351072e-07,10.09015,4.350965e-07,10.0081,0.9999754083591353
11.0,4.894567e-07,11.02762,3.115731e-07,10.933,0.6365692818179831
12.0,4.746273e-07,12.0899,4.301436e-07,11.98551,0.9062765668978585
13.0,5.981396e-07,13.01653,5.438122e-07,13.03873,0.9091727081771546
14.0,6.376522e-07,14.01348,5.586222e-07,14.0574,0.8760609623867055
15.0,6.919835e-07,14.9995,5.388963e-07,15.06123,0.7787704475612496
16.0,7.512633e-07,16.01844,5.437524e-07,15.96826,0.7237840581324817
17.0,6.722236e-07,17.03738,5.388476e-07,17.07566,0.8015898281464681
18.0,6.771544e-07,18.01245,5.239905e-07,17.99496,0.7738124421845298
19.0,6.42588e-07,19.1299,6.030598e-07,19.02062,0.9384859350003424
20.0,5.932113e-07,20.01358,5.833039e-07,20.02337,0.9832986998056172
21.0,5.536676e-07,21.03157,7.117385e-07,21.02034,1.2854978329958264
22.0,5.635404e-07,22.05562,6.425407e-07,21.97777,1.1401856903249528
23.0,5.832962e-07,23.03623,7.314833e-07,23.1067,1.2540512007450075
24.0,6.376394e-07,24.07169,7.463028e-07,23.96759,1.1704151280488628
25.0,6.475324e-07,25.00403,8.105374e-07,25.01978,1.2517325773968992
26.0,6.47541e-07,26.0343,8.105318e-07,26.04396,1.2517073050200682
27.0,6.376608e-07,27.00968,7.215987e-07,26.96416,1.1316340913538985
28.0,6.277721e-07,28.05545,7.068131e-07,28.09904,1.1259071564346361
29.0,5.981001e-07,29.01808,7.018969e-07,29.04831,1.1735441943581015
30.0,6.771452e-07,30.02655,6.425794e-07,30.03271,0.9489536365317217
31.0,6.276885e-07,30.9385,6.87104e-07,31.13683,1.0946576207784593
32.0,7.808923e-07,32.02128,7.266031e-07,32.02926,0.9304779929319318
33.0,8.105486e-07,33.03009,7.414392e-07,33.13624,0.914737500009253
34.0,8.746707e-07,33.95755,7.858485e-07,34.07628,0.8984506969308564
35.0,9.686224e-07,35.13309,7.661096e-07,35.0255,0.7909269907447938
36.0,9.093619e-07,36.04936,7.611379e-07,36.02097,0.8370021880177737
37.0,8.9945e-07,37.05596,8.056143e-07,37.07348,0.8956743565512256
38.0,8.253917e-07,38.05519,7.611327e-07,38.02584,0.9221472665644688
39.0,7.809247e-07,39.03572,8.303492e-07,39.04786,1.0632897128237844
40.0,7.660779e-07,40.02042,8.451938e-07,40.08993,1.1032739620866232
41.0,7.957507e-07,41.0304,9.438757e-07,41.02105,1.1861449823418315
42.0,8.055863e-07,42.10665,9.785163e-07,42.10832,1.2146635313932226
43.0,8.549908e-07,43.02783,1.06743e-06,43.08879,1.2484695741755347
44.0,8.649192e-07,44.12038,1.067453e-06,44.0543,1.2341649948341995
45.0,8.599549e-07,45.04531,1.106926e-06,45.05478,1.2871907584921023
46.0,8.500629e-07,46.05264,9.735554e-07,46.05227,1.1452745438014058
47.0,8.747382e-07,47.03739,9.785929e-07,47.06007,1.1187266087156134
48.0,8.747812e-07,48.04807,8.944723e-07,47.99484,1.0225097430077372
49.0,9.143471e-07,49.14604,8.9945e-07,48.9997,0.9837073907709665
50.0,9.290565e-07,50.08203,8.796966e-07,50.00812,0.9468709384197839
51.0,1.052572e-06,51.04764,9.489095e-07,51.03574,0.9015150507518725
52.0,1.082242e-06,52.10633,9.736593e-07,52.04127,0.899668743220093
53.0,1.166213e-06,53.04312,1.077302e-06,53.05989,0.9237609253198172
54.0,1.185956e-06,54.04485,9.933718e-07,54.05458,0.8376126938942086
55.0,1.220535e-06,55.08556,9.339765e-07,55.02258,0.7652189408742888
56.0,1.126645e-06,56.01007,9.488288e-07,56.0382,0.84217193525911
57.0,1.171187e-06,57.06617,1.057648e-06,57.09293,0.9030564717675317
58.0,1.022867e-06,58.0015,1.0477e-06,58.06425,1.0242778386632867
59.0,1.087182e-06,59.03185,1.077255e-06,59.01271,0.9908690541234126
60.0,1.037879e-06,60.04063,1.166196e-06,60.03847,1.123633872541982
61.0,1.17117e-06,61.08656,1.190896e-06,61.03559,1.0168429860737553
62.0,1.215648e-06,62.09015,1.270054e-06,62.03365,1.0447547316328412
63.0,1.22057e-06,63.03183,1.324311e-06,63.06452,1.0849938962943544
64.0,1.185999e-06,64.06763,1.373761e-06,64.10236,1.1583154791867447
65.0,1.205733e-06,65.04145,1.304512e-06,65.05132,1.0819244393244607
66.0,1.225484e-06,66.0762,1.299725e-06,66.07315,1.0605809622973454
67.0,1.176085e-06,67.06243,1.250165e-06,67.09952,1.0629886445282442
68.0,1.235336e-06,68.06339,1.26504e-06,68.05082,1.0240452799886024
69.0,1.319322e-06,69.0556,1.225528e-06,69.04308,0.9289074236615474
70.0,1.353981e-06,70.16613,1.210541e-06,69.94798,0.8940605518098113
71.0,1.403341e-06,71.04662,1.339209e-06,71.04079,0.954300487194488
72.0,1.457691e-06,72.02799,1.383428e-06,71.99707,0.9490543606292418
73.0,1.541683e-06,73.04207,1.408374e-06,73.07881,0.9135302134096309
74.0,1.595941e-06,74.05147,1.40331e-06,74.09078,0.8792994227230205
75.0,1.596178e-06,75.07681,1.452751e-06,75.07394,0.9101434802384195
76.0,1.561374e-06,76.03539,1.546497e-06,76.06506,0.9904718536366047
77.0,1.521855e-06,77.05429,1.526987e-06,77.03741,1.0033722003738859
78.0,1.492216e-06,78.0623,1.591048e-06,78.05325,1.0662316983600229
79.0,1.517027e-06,79.04932,1.69485e-06,79.06987,1.1172180851098894
80.0,1.600952e-06,80.05424,1.749035e-06,80.01585,1.0924968393805685
81.0,1.630507e-06,81.0687,1.813413e-06,81.06422,1.1121773779566724
82.0,1.689834e-06,82.01936,1.877776e-06,82.06245,1.1112192085139725
83.0,1.734319e-06,83.03415,1.931744e-06,83.01536,1.1138343061455247
84.0,1.788686e-06,84.03807,1.951723e-06,84.04418,1.0911490334245362
85.0,1.852796e-06,85.03529,1.961794e-06,85.11005,1.0588289266600315
86.0,1.823403e-06,86.02285,1.89247e-06,86.04533,1.0378780774189797
87.0,1.877522e-06,87.01997,1.917041e-06,87.09625,1.0210484883798965
88.0,1.897054e-06,87.92421,1.942061e-06,88.08691,1.0237246804782574
89.0,2.055449e-06,89.07836,2.030779e-06,89.11791,0.987997756208011
90.0,2.16889e-06,90.11126,2.104993e-06,90.08194,0.9705393081253546
91.0,2.268095e-06,91.03301,2.154055e-06,91.03133,0.9497199191391895
92.0,2.436037e-06,92.15415,2.169038e-06,91.98664,0.8903961639334707
93.0,2.520294e-06,93.09633,2.327152e-06,93.02341,0.9233652899225249
94.0,2.529618e-06,94.03394,2.31256e-06,94.03569,0.9141933683267591
95.0,2.470245e-06,94.99461,2.381348e-06,95.03895,0.964012881313392
96.0,2.530137e-06,96.07053,2.505204e-06,96.06139,0.9901455929066291
97.0,2.608775e-06,97.05717,2.603776e-06,97.1148,0.9980837749518453
98.0,2.589015e-06,98.10339,2.658116e-06,97.96484,1.0266900732517965
99.0,2.727276e-06,99.07641,2.781531e-06,99.05148,1.0198934761278287
100.0,2.835783e-06,100.0182,2.984089e-06,100.0821,1.0522980778148396
101.0,2.969382e-06,101.0887,3.038102e-06,100.9808,1.0231428627236239
102.0,3.092861e-06,102.0632,3.240864e-06,102.0077,1.04785310429405
103.0,3.157203e-06,102.9827,3.280281e-06,102.9852,1.038983239278564
104.0,3.255583e-06,103.9986,3.374548e-06,104.0336,1.0365418421216723
105.0,3.42395e-06,105.0417,3.438612e-06,105.0694,1.0042821887001854
106.0,3.59708e-06,106.0783,3.562002e-06,105.976,0.9902482013188475
107.0,3.744978e-06,107.0935,3.626136e-06,106.9815,0.9682663022319491
108.0,0.0001153379,108.0737,0.0001148389,108.0083,0.9956735817107819
109.0,0.0002499989,108.2957,0.0002497658,108.1733,0.9990675958974219
110.0,0.0002501313,108.1655,0.0002500247,108.3361,0.9995738238277257
111.0,0.0002501887,108.1939,0.0002500958,108.4276,0.9996286802721305
112.0,0.0002500069,108.2217,0.0002500029,108.1612,0.999984000441588
113.0,0.0002502727,108.2472,0.0002500049,108.1586,0.9989299671917873
114.0,0.0002497342,108.3663,0.00024975,108.2435,1.000063267265757
115.0,0.0002500484,108.2148,0.000249992,108.1793,0.999774443667706
116.0,0.0002499989,108.1408,0.000249999,108.2432,1.00000040000176
117.0,0.0002497697,108.4121,0.0002501244,108.1701,1.001420108203677
118.0,0.0002500632,108.3969,0.0002500148,108.2653,0.9998064489297107
119.0,0.0002500681,108.3031,0.0002500177,108.1807,0.999798454900885
120.0,0.0002499881,108.1982,0.0002500632,108.1961,1.0003004142997205
121.0,0.0002499713,108.1374,0.0002499634,108.1644,0.9999683963719036
122.0,0.0002499653,108.1784,0.000249997,108.1715,1.0001268176022833
123.0,0.0002500157,108.3347,0.0002499881,108.3909,0.9998896069326847
124.0,0.0002499683,108.3247,0.0002497036,108.1469,0.9989410657271341
125.0,0.0002501916,108.1735,0.0002500345,108.1991,0.99937208123694
