V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.857093e-07,1.00681,3.412449e-07,1.028589,0.8847204358308187
2.0,3.313594e-07,1.992992,3.165157e-07,1.921944,0.9552036248254915
3.0,3.511189e-07,2.990112,4.301567e-07,3.017356,1.2251026646529137
4.0,4.153346e-07,3.965406,3.116235e-07,4.009473,0.7502950633055855
5.0,4.548475e-07,4.978786,3.264321e-07,4.995528,0.7176737258091997
6.0,2.868902e-07,6.05197,4.697342e-07,6.042368,1.6373309370623326
7.0,3.857093e-07,7.038808,5.240107e-07,7.092961,1.3585638199545618
8.0,4.104046e-07,7.981352,4.054574e-07,8.041099,0.9879455542164977
9.0,5.338904e-07,9.021801,3.560546e-07,9.02173,0.6669057919003601
10.0,4.202643e-07,9.96956,4.202719e-07,10.01339,1.0000180838581816
11.0,3.610172e-07,11.00055,5.042771e-07,10.98403,1.3968229214563739
12.0,4.746303e-07,12.01916,5.191274e-07,12.03111,1.0937510732037126
13.0,7.46313e-07,13.10309,6.030678e-07,13.03256,0.808062836906231
14.0,5.784019e-07,14.01982,5.190443e-07,13.97923,0.8973765473453666
15.0,6.12956e-07,15.0271,6.722009e-07,14.98256,1.096654409125614
16.0,5.487169e-07,16.04543,6.722009e-07,16.01236,1.2250413646818603
17.0,7.314833e-07,17.08043,5.931956e-07,17.02689,0.8109489307548101
18.0,7.561928e-07,18.05058,5.833154e-07,18.02406,0.7713844934783827
19.0,6.42588e-07,19.03182,6.92021e-07,19.08192,1.0769279849608149
20.0,6.475453e-07,20.01871,7.809031e-07,20.01247,1.2059435841785895
21.0,6.870202e-07,20.99788,5.882284e-07,21.03619,0.8562024813826435
22.0,8.155284e-07,22.0463,7.5132e-07,22.03592,0.9212677326749137
23.0,6.080159e-07,23.05349,6.919976e-07,23.05894,1.1381241839234795
24.0,6.820989e-07,24.0281,9.093491e-07,24.06662,1.3331631234121621
25.0,7.117385e-07,25.02523,7.018491e-07,25.03028,0.9861052900749363
26.0,9.04358e-07,26.01023,7.710125e-07,26.03306,0.8525523078249986
27.0,6.029881e-07,26.93938,6.524286e-07,26.97987,1.0819924970326942
28.0,7.957286e-07,28.04978,9.093298e-07,28.06001,1.142763751359446
29.0,7.067745e-07,29.00173,7.463489e-07,29.06965,1.0559929652244104
30.0,9.192031e-07,30.02133,7.907831e-07,30.09288,0.8602920290412424
31.0,7.90794e-07,31.04148,7.11724e-07,31.0618,0.9000118867872038
32.0,8.006797e-07,32.03889,8.648465e-07,32.00937,1.080140410703556
33.0,7.612166e-07,33.07708,8.252882e-07,32.97194,1.084169998394675
34.0,8.550088e-07,34.03814,7.512633e-07,34.06511,0.8786614827823994
35.0,8.846303e-07,35.02901,8.055807e-07,35.10474,0.9106410892776339
