V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,2.671518e-07,0.9959357,2.819781e-07,1.028663,1.0554976608804432
2.0,2.621975e-07,1.998393,2.078508e-07,1.916496,0.7927260938796137
3.0,3.01725e-07,3.099161,3.659617e-07,3.012171,1.2128981688623746
4.0,3.165519e-07,4.014699,3.609882e-07,3.987074,1.140376033124426
5.0,3.610069e-07,5.017205,3.264609e-07,4.990713,0.9043065381852813
6.0,3.906285e-07,5.970386,3.80767e-07,6.025254,0.9747547861971156
7.0,4.054768e-07,7.011731,3.362937e-07,7.011119,0.8293784009344061
8.0,4.252246e-07,8.024943,4.202744e-07,8.068278,0.9883586227137376
9.0,4.548701e-07,9.033129,4.103997e-07,9.054637,0.9022349457570414
10.0,5.24041e-07,10.03598,3.6098e-07,9.958346,0.688839232044821
11.0,5.438299e-07,11.02296,4.400445e-07,11.02182,0.8091583416064471
12.0,5.141245e-07,12.02929,4.449845e-07,12.02442,0.8655189550391005
13.0,6.227989e-07,13.1953,3.954932e-07,12.83233,0.6350255275017345
14.0,6.129113e-07,13.99602,5.68484e-07,14.00781,0.9275143075352013
15.0,7.166883e-07,15.09225,6.129804e-07,15.02782,0.8552956703772059
16.0,7.166883e-07,15.98043,6.524549e-07,15.99094,0.9103747054333104
17.0,7.907721e-07,17.02077,7.413884e-07,17.03207,0.9375500223136349
18.0,7.80887e-07,18.0341,7.809139e-07,17.96942,1.0000344480059216
19.0,7.463335e-07,18.99928,8.253572e-07,19.04242,1.1058825578645473
20.0,6.227492e-07,19.94424,8.15517e-07,20.01342,1.3095432318499967
21.0,6.771589e-07,21.03124,7.85854e-07,21.03174,1.1605163869218877
22.0,6.871133e-07,22.05297,7.463335e-07,22.0289,1.0861869505363964
23.0,6.327544e-07,23.04423,7.067745e-07,23.05184,1.1169807748472393
24.0,6.079918e-07,24.02227,6.672476e-07,23.98862,1.0974615118164421
25.0,7.858485e-07,25.05832,7.660779e-07,25.01434,0.9748417156742044
26.0,6.623079e-07,26.01548,7.265634e-07,26.08251,1.0970175653951886
27.0,7.067842e-07,27.04066,6.969614e-07,27.03233,0.9861021228261753
28.0,7.265435e-07,28.00508,7.463283e-07,28.06067,1.0272314045889888
29.0,8.501223e-07,29.03265,7.413833e-07,29.0467,0.8720901686733779
30.0,7.760007e-07,30.04006,7.463028e-07,30.03744,0.9617295448315962
31.0,7.660674e-07,31.04025,7.907667e-07,31.0348,1.0322416800401637
32.0,7.809139e-07,32.03319,6.919084e-07,31.98504,0.8860239265814066
33.0,7.513046e-07,33.05917,7.90794e-07,33.06849,1.0525611050431476
34.0,7.957175e-07,34.07029,7.908214e-07,34.02341,0.9938469368840073
35.0,7.216234e-07,35.05136,8.352953e-07,35.05386,1.157522469476461
36.0,7.561565e-07,35.95876,7.562032e-07,36.00491,1.0000617597018606
37.0,8.401888e-07,37.08408,7.611379e-07,37.12709,0.9059129329026998
38.0,8.501044e-07,38.02855,7.610489e-07,37.94475,0.8952416903147425
39.0,8.797089e-07,39.10018,8.599428e-07,39.02904,0.9775310901140137
40.0,9.192096e-07,40.02555,8.550866e-07,40.04152,0.9302411550096953
41.0,9.735693e-07,41.0509,9.142761e-07,41.0448,0.9390970935505054
42.0,1.077302e-06,42.04771,9.784675e-07,42.0515,0.9082573874363921
