V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.335471e-07,1.019689,3.39481e-07,1.008785,1.0177902910863263
2.0,3.592578e-07,2.011713,3.790356e-07,2.016079,1.0550518318600182
3.0,3.953512e-07,3.02064,3.785431e-07,3.009762,0.9574856482034202
4.0,4.042519e-07,4.001769,3.983175e-07,4.008297,0.9853200442595323
5.0,4.161181e-07,5.005789,4.176011e-07,5.005239,1.0035638920777539
6.0,4.265012e-07,6.019629,4.418287e-07,6.022901,1.0359377652395818
7.0,4.497396e-07,7.014926,4.527054e-07,7.014909,1.0065944826739741
8.0,4.675387e-07,8.01621,4.601227e-07,8.022766,0.9841382114464535
9.0,4.774271e-07,9.009316,4.611108e-07,9.019679,0.9658245206440942
10.0,4.813828e-07,10.01989,4.81877e-07,10.01606,1.0010266257955207
11.0,4.808902e-07,11.0196,5.006654e-07,11.02009,1.041122069029479
12.0,5.150043e-07,12.02357,5.189591e-07,12.02301,1.0076791591837195
13.0,6.791575e-07,13.01726,6.020233e-07,13.01993,0.8864266388871507
14.0,5.748198e-07,14.00457,6.549302e-07,14.01692,1.1393661109098887
15.0,6.593721e-07,15.00219,5.951021e-07,15.01326,0.9025284812627044
16.0,6.376229e-07,16.01182,7.221778e-07,16.01254,1.1326095722095302
17.0,6.351511e-07,17.02621,6.262513e-07,17.02621,0.9859879011466719
18.0,7.315651e-07,18.02858,6.875587e-07,18.02471,0.9398462283124221
19.0,6.366332e-07,19.0233,6.791561e-07,19.02718,1.0667934063130857
20.0,7.478798e-07,20.01803,6.608626e-07,20.01813,0.8836481477371096
21.0,6.682768e-07,21.01498,7.735918e-07,21.01665,1.1575918840815662
22.0,7.271152e-07,22.03703,6.653098e-07,22.03098,0.9149991638188831
23.0,7.617207e-07,23.02507,7.74083e-07,23.02731,1.016229439478276
24.0,6.880601e-07,24.02946,7.033747e-07,24.01913,1.0222576487141166
25.0,8.106709e-07,25.01843,7.444224e-07,25.02845,0.9182794152349615
26.0,7.088231e-07,26.0232,8.111687e-07,26.02148,1.144388070874101
27.0,8.06716e-07,27.01721,7.201936e-07,27.01843,0.8927473856970731
28.0,8.027667e-07,28.03619,8.408329e-07,28.0349,1.0474187581522751
29.0,7.548008e-07,29.02851,7.473848e-07,29.02908,0.9901748911765859
30.0,8.551732e-07,30.02774,8.274873e-07,30.03056,0.9676253886347234
31.0,7.612326e-07,31.0242,8.512195e-07,31.02911,1.118212094437364
32.0,8.863243e-07,32.02168,7.824911e-07,32.02103,0.8828496522096935
33.0,8.259976e-07,33.03416,8.94724e-07,33.03528,1.08320411584731
34.0,8.393525e-07,34.03842,8.017784e-07,34.03692,0.955234421771544
35.0,8.962136e-07,35.03487,9.080787e-07,35.03372,1.0132391429900194
36.0,8.230368e-07,36.03559,8.813756e-07,36.02721,1.0708823712378355
37.0,9.688893e-07,37.02629,8.566589e-07,37.03146,0.8841659207094142
38.0,8.724796e-07,38.02397,9.456597e-07,38.02524,1.0838760012268482
39.0,9.209347e-07,39.04002,8.586354e-07,39.0378,0.9323520983626743
40.0,9.318096e-07,40.03519,1.00202e-06,40.0494,1.0753484402822207
41.0,8.971968e-07,41.03417,9.194495e-07,41.03215,1.0248024736601824
42.0,1.024265e-06,42.03218,9.416989e-07,42.03563,0.919389903979927
43.0,9.214259e-07,43.02921,9.817388e-07,43.01957,1.0654560502369208
44.0,1.018831e-06,44.04097,9.318142e-07,44.04824,0.9145915269558934
45.0,9.74337e-07,45.04525,1.073219e-06,45.04008,1.1014864466811791
46.0,9.896603e-07,46.04469,9.688906e-07,46.03687,0.9790133038578994
47.0,1.080634e-06,47.04264,1.04109e-06,47.03821,0.9634066668270663
48.0,9.817472e-07,48.03462,1.040586e-06,48.03579,1.0599327403225598
49.0,1.106842e-06,49.04152,1.016856e-06,49.03178,0.9187002300237974
50.0,1.02872e-06,50.04983,1.134526e-06,50.04916,1.1028520880317287
51.0,1.095463e-06,51.05411,1.034646e-06,51.04367,0.944482835111729
52.0,1.136498e-06,52.04273,1.14936e-06,52.04416,1.0113172218516882
53.0,1.064312e-06,53.03643,1.092e-06,53.04352,1.0260149279534574
54.0,1.191874e-06,54.0404,1.121171e-06,54.03494,0.9406791321901475
55.0,1.099418e-06,55.05436,1.207699e-06,55.05494,1.0984893825642295
56.0,1.212638e-06,56.0527,1.118698e-06,56.05061,0.9225325282565777
57.0,1.181979e-06,57.03957,1.243792e-06,57.04439,1.052296191387495
58.0,1.172592e-06,58.04831,1.152315e-06,58.04308,0.9827075402185926
59.0,1.268506e-06,59.03623,1.241317e-06,59.0441,0.9785661242437954
60.0,1.188412e-06,60.04861,1.274444e-06,60.03939,1.0723924026347764
