V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.335578e-07,1.0151,3.392439e-07,1.010191,1.0170468206709602
2.0,3.689104e-07,2.011252,3.77069e-07,2.014525,1.0221153971262398
3.0,3.862168e-07,3.008502,3.797881e-07,3.009585,0.9833546857619865
4.0,3.983309e-07,4.008477,4.111866e-07,4.00793,1.032273921003869
5.0,4.312127e-07,5.005733,4.153891e-07,5.004626,0.9633044203011646
6.0,4.237948e-07,6.015234,4.275022e-07,6.01467,1.0087481016756223
7.0,4.482706e-07,7.015758,4.55934e-07,7.013293,1.0170954775976833
8.0,4.598901e-07,8.01273,4.522259e-07,8.01518,0.9833347140979987
9.0,4.640928e-07,9.010517,4.771972e-07,9.012732,1.028236594060498
10.0,4.967277e-07,10.00915,4.873334e-07,10.00834,0.9810876260776276
11.0,4.885681e-07,11.02082,4.947499e-07,11.02603,1.0126528932200034
12.0,5.108186e-07,12.01779,5.231831e-07,12.01898,1.0242052658223488
13.0,6.324555e-07,13.01643,6.131701e-07,13.01667,0.9695071036618386
14.0,6.786876e-07,14.0167,5.971015e-07,14.01749,0.8797884328518748
15.0,6.658291e-07,15.01251,6.215781e-07,15.01231,0.9335400029827473
16.0,6.111924e-07,16.00622,6.885749e-07,16.00951,1.1266090677829108
17.0,6.327026e-07,17.02561,7.283804e-07,17.0289,1.1512208105356292
18.0,7.110713e-07,18.02197,6.618744e-07,18.02254,0.930812985983262
19.0,7.367851e-07,19.02118,6.460531e-07,19.02175,0.876854187197868
20.0,7.086002e-07,20.0154,6.950046e-07,20.01901,0.9808134403574823
21.0,6.63854e-07,21.01735,7.617564e-07,21.01436,1.1474758004018955
22.0,7.088496e-07,22.03288,7.669469e-07,22.03038,1.0819599813557064
23.0,7.934002e-07,23.02899,6.989584e-07,23.02923,0.8809657471727382
24.0,7.753526e-07,24.02624,7.068699e-07,24.02458,0.9116754106454277
25.0,7.38021e-07,25.0213,7.798011e-07,25.01852,1.0566109907441659
26.0,7.27885e-07,26.01992,8.146614e-07,26.01963,1.1192171840331921
27.0,7.854903e-07,27.01749,8.015601e-07,27.01858,1.0204583048320266
28.0,8.562002e-07,28.03366,7.479096e-07,28.02938,0.8735218702354892
29.0,8.141668e-07,29.03263,7.753531e-07,29.02886,0.9523270907140896
30.0,7.807916e-07,30.02554,8.608936e-07,30.02883,1.1025907553308718
31.0,7.936478e-07,31.02417,8.705373e-07,31.03024,1.096881135435643
32.0,8.648495e-07,32.02443,8.371595e-07,32.02003,0.9679828686956518
33.0,9.150367e-07,33.03776,8.047729e-07,33.04048,0.8794979480058013
34.0,8.529829e-07,34.03175,8.505085e-07,34.03357,0.9970991212133326
35.0,8.327164e-07,35.03311,9.348162e-07,35.02986,1.122610531028331
