V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.488855e-07,1.009917,3.511103e-07,1.009643,1.0063768772276291
2.0,3.632246e-07,2.013164,3.558094e-07,2.011268,0.9795850831689263
3.0,3.832506e-07,3.008236,3.894309e-07,3.007413,1.016126002151073
4.0,4.134128e-07,4.006308,4.015443e-07,4.004106,0.9712914065553849
5.0,4.109395e-07,5.003816,4.148959e-07,5.004646,1.0096276945876461
6.0,4.388761e-07,6.01715,4.48765e-07,6.019057,1.022532327460985
7.0,4.445623e-07,7.011397,4.396179e-07,7.014946,0.9888780492632867
8.0,4.539576e-07,8.009752,4.621166e-07,8.014124,1.0179730441785753
9.0,4.82883e-07,9.012175,4.806584e-07,9.012458,0.9953930869382438
10.0,4.769494e-07,10.00806,4.769497e-07,10.00697,1.0000006289975416
11.0,5.006837e-07,11.01922,5.038975e-07,11.02086,1.0064188229015645
12.0,5.068621e-07,12.01532,5.036506e-07,12.01893,0.9936639571196978
13.0,6.418513e-07,13.01892,5.773252e-07,13.01648,0.8994687710377778
14.0,6.912965e-07,14.01371,6.542123e-07,14.01916,0.9463555796969897
15.0,6.235544e-07,15.01009,6.908025e-07,15.0126,1.1078464044195662
16.0,6.089688e-07,16.01036,6.767112e-07,16.00714,1.1112411670351583
17.0,6.537148e-07,17.01954,6.238033e-07,17.02481,0.9542438078501512
18.0,7.167592e-07,18.02147,6.450638e-07,18.02503,0.8999728221137586
19.0,7.315936e-07,19.01983,7.268962e-07,19.02119,0.9935792221255079
20.0,6.673154e-07,20.01793,7.422262e-07,20.01713,1.1122569627495484
21.0,6.725067e-07,21.01761,7.130525e-07,21.01463,1.0602905517521237
22.0,7.333242e-07,22.03066,6.705248e-07,22.02752,0.9143633879803775
23.0,7.793088e-07,23.03092,7.175011e-07,23.02762,0.920689077295162
24.0,7.704073e-07,24.02376,8.013134e-07,24.02658,1.0401165721041323
25.0,7.145347e-07,25.02212,7.864787e-07,25.02242,1.1006865026988892
26.0,7.293686e-07,26.01802,7.503829e-07,26.01938,1.0288116324174086
27.0,8.139212e-07,27.01884,7.370336e-07,27.0164,0.9055343441109532
28.0,8.327111e-07,28.03438,7.938963e-07,28.03848,0.9533874353302123
29.0,8.065044e-07,29.02943,8.638609e-07,29.03106,1.0711174049391423
30.0,7.639804e-07,30.02501,8.210894e-07,30.02798,1.0747519177193552
31.0,8.074936e-07,31.02394,7.899401e-07,31.02175,0.978261747213848
32.0,8.873475e-07,32.0258,8.035371e-07,32.02361,0.9055495169592522
33.0,8.791883e-07,33.03775,8.76717e-07,33.03752,0.997189111820528
34.0,8.497701e-07,34.0329,9.207229e-07,34.0331,1.0834964656911323
35.0,8.243039e-07,35.02816,8.601522e-07,35.0309,1.0434891791728755
36.0,8.831465e-07,36.0277,8.453194e-07,36.029,0.9571678085119514
37.0,9.610217e-07,37.02624,8.838857e-07,37.02565,0.9197354232479871
38.0,9.246795e-07,38.02432,9.51625e-07,38.02312,1.0291403670136519
39.0,8.945178e-07,39.03793,9.674441e-07,39.03603,1.0815258231865257
40.0,8.982253e-07,40.03732,9.048994e-07,40.03236,1.0074303184290176
41.0,9.662159e-07,41.03553,9.039127e-07,41.03408,0.9355183453304795
42.0,1.023076e-06,42.03103,9.662122e-07,42.0356,0.9444187919568048
43.0,9.669549e-07,43.03099,1.020116e-06,43.02804,1.0549778485015173
44.0,9.491548e-07,44.04435,1.018873e-06,44.04082,1.0734529288583907
45.0,9.810507e-07,45.03823,9.573109e-07,45.03847,0.9758016583648533
46.0,1.0478e-06,46.0381,9.795634e-07,46.04073,0.9348763122733346
47.0,1.081172e-06,47.03598,1.064614e-06,47.03736,0.9846851379798958
48.0,1.021591e-06,48.03406,1.086864e-06,48.03022,1.063893475960536
49.0,1.015165e-06,49.03006,1.069061e-06,49.03283,1.0530908768525316
50.0,1.072766e-06,50.04842,1.023813e-06,50.04723,0.9543674948684056
51.0,1.14075e-06,51.04685,1.07128e-06,51.04171,0.9391014683322376
52.0,1.146434e-06,52.03936,1.160032e-06,52.04102,1.0118611276357818
53.0,1.08339e-06,53.03601,1.158301e-06,53.03987,1.0691449985693056
54.0,1.104161e-06,54.03669,1.12987e-06,54.03334,1.0232837421354315
55.0,1.182776e-06,55.05183,1.1138e-06,55.05265,0.9416829560288678
56.0,1.222331e-06,56.04816,1.177831e-06,56.04932,0.9635941492116293
57.0,1.21541e-06,57.0474,1.262386e-06,57.04674,1.038650331986737
58.0,1.170167e-06,58.04162,1.228762e-06,58.04089,1.0500740492596357
59.0,1.208736e-06,59.03918,1.202307e-06,59.04049,0.994681220713208
60.0,1.299468e-06,60.04163,1.215657e-06,60.03885,0.935503606091108
61.0,1.311086e-06,61.05407,1.29576e-06,61.05334,0.988310454081578
62.0,1.290316e-06,62.04625,1.356823e-06,62.04969,1.0515431878702581
63.0,1.267826e-06,63.04741,1.308614e-06,63.04993,1.032171607144829
64.0,1.331612e-06,64.04694,1.29823e-06,64.04494,0.9749311360967009
65.0,1.420361e-06,65.04311,1.344462e-06,65.04279,0.9465635848914467
66.0,1.407754e-06,66.05894,1.419866e-06,66.05914,1.0086037759438082
67.0,1.388718e-06,67.05624,1.467085e-06,67.0547,1.0564311832927922
68.0,1.396381e-06,68.05258,1.412449e-06,68.05441,1.0115068881630445
69.0,1.473517e-06,69.051,1.415913e-06,69.05128,0.9609071357846567
70.0,1.551389e-06,70.04723,1.489584e-06,70.05029,0.9601615068818975
71.0,1.521722e-06,71.0442,1.564986e-06,71.04281,1.0284309486226788
72.0,1.510842e-06,72.0555,1.581543e-06,72.05444,1.0467957602449494
73.0,1.550898e-06,73.05437,1.538039e-06,73.05477,0.9917086745872391
74.0,1.638412e-06,74.05304,1.570675e-06,74.05292,0.9586569190167065
75.0,1.698984e-06,75.04494,1.663136e-06,75.04901,0.9789003310213633
76.0,1.65894e-06,76.04167,1.720988e-06,76.04631,1.0374021965833604
77.0,1.669812e-06,77.05964,1.731121e-06,77.05486,1.0367161093584187
78.0,1.741013e-06,78.05549,1.704421e-06,78.05404,0.9789823510795153
79.0,1.831991e-06,79.04967,1.756342e-06,79.05389,0.9587066748690359
80.0,1.872285e-06,80.04624,1.869571e-06,80.04891,0.9985504343622899
81.0,1.840151e-06,81.04234,1.909125e-06,81.04005,1.0374827935316178
82.0,1.871799e-06,82.03562,1.911597e-06,82.03509,1.0212618983127997
83.0,1.969451e-06,83.05486,1.907886e-06,83.05159,0.9687400194267336
84.0,2.05375e-06,84.04832,1.994666e-06,84.0523,0.971231162507608
85.0,2.088119e-06,85.04279,2.112098e-06,85.0446,1.0114835409284626
86.0,2.065621e-06,86.04,2.130633e-06,86.03857,1.0314733438515582
87.0,2.125695e-06,87.03718,2.140783e-06,87.03527,1.0070979138587615
88.0,2.248565e-06,88.04934,2.179592e-06,88.05026,0.9693257699910832
89.0,2.324713e-06,89.04533,2.282931e-06,89.04639,0.9820270287127916
90.0,2.356109e-06,90.04386,2.406795e-06,90.04404,1.0215125870662183
91.0,2.360562e-06,91.03931,2.414448e-06,91.03621,1.0228276147798703
92.0,2.454748e-06,92.03493,2.441155e-06,92.03725,0.9944625680517918
93.0,2.597646e-06,93.03578,2.522991e-06,93.0355,0.9712605181768418
94.0,2.662428e-06,94.04641,2.656489e-06,94.04813,0.9977693293490001
95.0,2.700746e-06,95.04249,2.766504e-06,95.04128,1.0243480875284088
96.0,2.747226e-06,96.0398,2.778619e-06,96.03989,1.0114271632548615
97.0,2.876021e-06,97.03506,2.84018e-06,97.03448,0.9875379908561167
98.0,3.037457e-06,98.03168,2.964036e-06,98.03075,0.9758281351801853
99.0,3.091595e-06,99.04158,3.114345e-06,99.04478,1.0073586611441667
100.0,3.153159e-06,100.0398,3.227086e-06,100.0406,1.0234453765255733
101.0,3.25403e-06,101.0385,3.262188e-06,101.038,1.0025070451102172
102.0,3.423629e-06,102.0323,3.365282e-06,102.0338,0.982957557609192
103.0,3.591261e-06,103.0307,3.541557e-06,103.0315,0.9861597360926984
104.0,3.663191e-06,104.0257,3.707191e-06,104.0228,1.012011385701701
105.0,3.763812e-06,105.0357,3.830307e-06,105.0352,1.017666929166494
106.0,3.921295e-06,106.0346,3.906216e-06,106.0371,0.9961545866862862
107.0,4.133411e-06,107.0315,4.069628e-06,107.0318,0.984568918987248
108.0,2.012819e-05,108.0164,0.0001064172,108.0281,5.286973145623128
109.0,0.000249994,108.4135,0.0002500105,108.3708,1.000066001584038
110.0,0.0002499986,108.3444,0.0002499783,108.3183,0.9999187995452773
111.0,0.000250027,108.3096,0.0002499981,108.3587,0.9998844124834518
112.0,0.0002499872,108.3408,0.0002500189,108.3286,1.0001268064924924
113.0,0.0002500167,108.4293,0.0002500044,108.3433,0.9999508032863403
114.0,0.0002500121,108.3728,0.0002500008,108.3383,0.9999548021875742
115.0,0.0002500052,108.3903,0.0002500134,108.3579,1.0000327993177742
116.0,0.0002500182,108.4087,0.0002500001,108.4299,0.9999276052703363
117.0,0.0002500122,108.4465,0.0002500053,108.3242,0.9999724013468144
118.0,0.0002499979,108.451,0.0002499861,108.3284,0.9999527996035166
119.0,0.0002500093,108.3693,0.0002499996,108.3361,0.9999612014433064
120.0,0.0002499861,108.4031,0.0002499981,108.3156,1.0000480026689484
121.0,0.0002500038,108.3255,0.0002499967,108.3689,0.9999716004316735
122.0,0.0002500026,108.3259,0.0002499939,108.3942,0.999965200361916
123.0,0.0002499798,108.3904,0.0002500037,108.3649,1.0000956077251042
124.0,0.0002499852,108.4292,0.0002499991,108.3499,1.000055603291715
125.0,0.000250002,108.3833,0.0002499983,108.3609,0.9999852001183992
