V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.459077e-07,1.009871,3.429409e-07,1.00987,0.9914231455385353
2.0,3.642025e-07,2.014988,3.721087e-07,2.005682,1.0217082529636672
3.0,3.795293e-07,3.010824,3.834845e-07,3.007549,1.0104213297892943
4.0,4.027677e-07,4.013208,3.933718e-07,4.008823,0.9766716645848215
5.0,4.319384e-07,5.00631,4.106774e-07,5.005211,0.9507777034873491
6.0,4.378756e-07,6.018035,4.309448e-07,6.017878,0.9841717601985588
7.0,4.44795e-07,7.020374,4.591316e-07,7.015972,1.0322319270675255
8.0,4.492441e-07,8.013471,4.566609e-07,8.010749,1.016509510085942
9.0,4.675334e-07,9.006468,4.640765e-07,9.014749,0.9926060897467432
10.0,4.976969e-07,10.00893,4.813798e-07,10.01436,0.9672147847414762
11.0,5.065992e-07,11.0261,5.011601e-07,11.02282,0.9892635045613968
12.0,5.065966e-07,12.01805,5.239037e-07,12.02247,1.0341634744489006
13.0,5.708764e-07,13.02271,5.713715e-07,13.02055,1.000867263036272
14.0,6.514653e-07,14.01137,6.880536e-07,14.01574,1.056163083436677
15.0,6.682768e-07,15.01432,5.911407e-07,15.01418,0.8845746253648188
16.0,6.079565e-07,16.00853,7.122807e-07,16.01178,1.1715981324321725
17.0,7.305767e-07,17.0273,6.638292e-07,17.02842,0.9086372450695458
18.0,6.222934e-07,18.02415,6.549284e-07,18.0286,1.0524431080258925
19.0,7.483773e-07,19.02611,7.32061e-07,19.02611,0.9781977620112208
20.0,6.94485e-07,20.01925,6.450381e-07,20.01585,0.9288006220436726
21.0,6.880554e-07,21.0183,7.923791e-07,21.01552,1.1516210758610426
22.0,7.627091e-07,22.0314,6.895388e-07,22.03214,0.9040652589565275
23.0,6.816278e-07,23.0307,7.434253e-07,23.03483,1.0906616484832339
24.0,8.230339e-07,24.02922,7.587589e-07,24.02435,0.9219047963880953
25.0,7.172197e-07,25.01227,7.098081e-07,25.02501,0.989666206881936
26.0,7.824911e-07,26.02036,8.457796e-07,26.02423,1.0808807921265813
27.0,7.874343e-07,27.01616,7.350276e-07,27.03156,0.9334462570401112
28.0,7.548034e-07,28.03661,8.339132e-07,28.03609,1.1048084839045504
29.0,8.848398e-07,29.03356,7.908992e-07,29.03636,0.8938332113903555
30.0,7.730974e-07,30.03047,7.92378e-07,30.03146,1.0249394190175778
31.0,8.774221e-07,31.02301,8.932464e-07,31.0302,1.0180349913684645
32.0,8.116592e-07,32.0247,7.844699e-07,32.02217,0.9665015809591021
33.0,8.30444e-07,33.03346,9.150002e-07,33.03983,1.1018204719403115
34.0,9.263748e-07,34.03578,8.141268e-07,34.02924,0.8788309008405669
35.0,8.260028e-07,35.0299,8.95219e-07,35.03025,1.0837965682440787
36.0,9.456517e-07,36.02939,9.204396e-07,36.03337,0.973338915374445
37.0,8.51216e-07,37.0258,8.541861e-07,37.03361,1.00348924362324
38.0,9.288449e-07,38.03378,9.718614e-07,38.02782,1.0463118223505343
39.0,9.560367e-07,39.04208,8.719802e-07,39.03974,0.9120781660369315
40.0,8.858255e-07,40.03673,9.842222e-07,40.03531,1.1110791007935537
41.0,1.007454e-06,41.03414,9.565325e-07,41.03927,0.94945526048832
42.0,9.016416e-07,42.03083,9.332942e-07,42.03621,1.035105523081455
43.0,1.029215e-06,43.03099,1.020807e-06,43.02758,0.9918306670617898
44.0,9.817437e-07,44.04073,9.327991e-07,44.04694,0.9501452364807638
45.0,9.802731e-07,45.04647,1.074697e-06,45.04205,1.0963240754030688
46.0,1.055418e-06,46.04185,9.90647e-07,46.04076,0.9386300025203284
47.0,9.763105e-07,47.04107,1.030199e-06,47.03594,1.0551960672347578
48.0,1.117715e-06,48.03513,1.065304e-06,48.03614,0.9531087978599195
49.0,1.034652e-06,49.03268,1.011906e-06,49.03202,0.9780157966156736
50.0,1.083104e-06,50.05076,1.154301e-06,50.05231,1.0657342231216946
51.0,1.101393e-06,51.04363,1.048487e-06,51.04187,0.9519644668161139
