V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.246478e-07,1.009329,3.389879e-07,1.014244,1.0441712526621156
2.0,3.67664e-07,2.014992,3.735953e-07,2.011705,1.0161323926193482
3.0,3.894173e-07,3.009726,3.93373e-07,3.009728,1.0101579976030854
4.0,3.938672e-07,4.008836,3.933737e-07,4.009394,0.9987470396113207
5.0,4.062292e-07,5.005239,4.146348e-07,5.005243,1.0206917671107838
6.0,4.289724e-07,6.023973,4.383671e-07,6.019619,1.0219004765807778
7.0,4.487502e-07,7.012188,4.541881e-07,7.018715,1.0121178776076312
8.0,4.665527e-07,8.015728,4.556737e-07,8.012969,0.9766821625938505
9.0,4.635809e-07,9.00654,4.591333e-07,9.014778,0.990405989547887
10.0,4.7199e-07,10.01829,4.709976e-07,10.00565,0.9978974130807856
11.0,4.902798e-07,11.01565,4.99183e-07,11.02447,1.0181594265152265
12.0,5.150039e-07,12.02302,5.179709e-07,12.02084,1.005761121420634
13.0,5.827405e-07,13.0232,5.580204e-07,13.01942,0.957579574441797
14.0,6.14389e-07,14.01317,6.786668e-07,14.0181,1.104620688195915
15.0,6.410852e-07,15.0062,5.847198e-07,15.01438,0.9120781449953923
16.0,5.990576e-07,16.01128,6.855842e-07,16.01077,1.1444378637379777
17.0,7.24155e-07,17.02801,6.484943e-07,17.02001,0.8955186389654148
18.0,6.277376e-07,18.02542,6.480086e-07,18.02976,1.0322921551935078
19.0,7.043727e-07,19.03319,7.17228e-07,19.02283,1.0182507073315024
20.0,6.712456e-07,20.01758,6.316867e-07,20.01306,0.9410664293367436
21.0,6.781677e-07,21.01942,7.637011e-07,21.01495,1.1261242610050581
22.0,7.726056e-07,22.03275,6.895383e-07,22.03376,0.8924842118669604
23.0,6.756947e-07,23.03016,7.24645e-07,23.02912,1.0724444042553538
24.0,7.884258e-07,24.02165,7.483702e-07,24.01923,0.9491954728016256
25.0,7.108004e-07,25.0257,7.00916e-07,25.02042,0.9860939864412006
26.0,7.572745e-07,26.01489,8.26495e-07,26.02198,1.091407409070291
27.0,8.022656e-07,27.01446,7.290964e-07,27.01747,0.9087967874978062
28.0,7.335463e-07,28.03622,8.101792e-07,28.03549,1.1044690703231685
29.0,8.433127e-07,29.0305,7.755717e-07,29.02981,0.919672738238141
30.0,7.562883e-07,30.0289,7.80516e-07,30.03493,1.032035005698224
31.0,8.527022e-07,31.02418,8.70503e-07,31.02423,1.0208757524021868
32.0,8.344094e-07,32.02443,7.829865e-07,32.02981,0.9383720988761631
33.0,8.047483e-07,33.04069,8.848335e-07,33.03139,1.0995158361937516
34.0,8.91268e-07,34.03406,8.146337e-07,34.0391,0.9140165472113887
35.0,8.077093e-07,35.03429,8.700092e-07,35.03053,1.07713158682214
36.0,9.382392e-07,36.03119,9.080819e-07,36.03134,0.9678575570067847
37.0,8.606089e-07,37.02629,8.388593e-07,37.032,0.9747276608457105
38.0,8.887965e-07,38.02782,9.481272e-07,38.02339,1.0667539757413536
39.0,9.239045e-07,39.0369,8.630865e-07,39.04496,0.9341728501160023
40.0,8.764363e-07,40.04189,9.570284e-07,40.04568,1.091954315447683
41.0,1.007456e-06,41.03314,9.421832e-07,41.0273,0.9352102722103993
42.0,9.130179e-07,42.03106,9.159864e-07,42.03171,1.0032513053687118
43.0,9.842208e-07,43.03532,1.005474e-06,43.02625,1.021593935019459
44.0,9.693878e-07,44.04642,9.169779e-07,44.04861,0.9459350530303765
45.0,9.619754e-07,45.04194,1.049493e-06,45.04532,1.0909769626125576
46.0,1.06432e-06,46.042,9.797702e-07,46.03971,0.9205597940469031
47.0,9.67408e-07,47.03492,1.008447e-06,47.03878,1.042421604948481
48.0,1.079644e-06,48.04113,1.050966e-06,48.028,0.9734375405226169
49.0,1.015871e-06,49.02871,9.970811e-07,49.03626,0.9815036554838165
50.0,1.059376e-06,50.04827,1.128098e-06,50.04589,1.064870263249309
51.0,1.118206e-06,51.04375,1.037614e-06,51.0432,0.9279274123014901
52.0,1.041065e-06,52.03137,1.117219e-06,52.04567,1.0731500914928462
53.0,1.167647e-06,53.03911,1.103858e-06,53.03106,0.9453696194140866
54.0,1.078158e-06,54.03675,1.093976e-06,54.03326,1.0146713190460026
55.0,1.181494e-06,55.05386,1.213138e-06,55.05713,1.0267830391013413
56.0,1.170613e-06,56.05274,1.118701e-06,56.04964,0.9556540035007299
57.0,1.154302e-06,57.05102,1.216096e-06,57.05162,1.0535336506390875
58.0,1.239836e-06,58.04677,1.177041e-06,58.04772,0.9493521723840895
59.0,1.166164e-06,59.04356,1.204236e-06,59.04092,1.0326472091403953
60.0,1.30164e-06,60.0428,1.290265e-06,60.04321,0.9912610245536401
61.0,1.243294e-06,61.05971,1.204728e-06,61.05317,0.9689807881321715
62.0,1.276422e-06,62.05074,1.335753e-06,62.05178,1.0464822762377959
63.0,1.320429e-06,63.0489,1.25616e-06,63.04979,0.9513271823021154
64.0,1.271475e-06,64.04443,1.342675e-06,64.05108,1.055997955130852
65.0,1.419816e-06,65.04633,1.364923e-06,65.04195,0.9613379480157993
66.0,1.330809e-06,66.05479,1.329323e-06,66.05845,0.9988833859704885
67.0,1.4114e-06,67.05221,1.445021e-06,67.05106,1.0238210287657645
68.0,1.4119e-06,68.05376,1.362452e-06,68.05567,0.9649776896380764
69.0,1.414371e-06,69.05009,1.490017e-06,69.0478,1.0534838454691167
70.0,1.53403e-06,70.0528,1.46826e-06,70.04843,0.9571260014471685
71.0,1.452441e-06,71.04333,1.476666e-06,71.04759,1.0166788186232696
72.0,1.577527e-06,72.05967,1.567155e-06,72.06236,0.9934251521527049
73.0,1.520657e-06,73.05219,1.507335e-06,73.05582,0.9912393130074698
74.0,1.590381e-06,74.05564,1.661095e-06,74.05338,1.044463559360933
75.0,1.669491e-06,75.05099,1.597803e-06,75.04953,0.9570599661813092
76.0,1.607191e-06,76.04179,1.66257e-06,76.04524,1.0344570122654992
77.0,1.748606e-06,77.05713,1.692714e-06,77.04955,0.9680362528780069
78.0,1.683827e-06,78.06453,1.684817e-06,78.0575,1.0005879463864162
79.0,1.811892e-06,79.0531,1.840066e-06,79.05164,1.0155494919123216
80.0,1.820295e-06,80.04718,1.765417e-06,80.04627,0.9698521393510392
81.0,1.815845e-06,81.04192,1.892483e-06,81.04417,1.0422051441615336
82.0,1.940935e-06,82.0383,1.870729e-06,82.0357,0.9638287732458842
83.0,1.878119e-06,83.04174,1.918683e-06,83.05472,1.0215982054385266
84.0,2.050694e-06,84.05103,2.042292e-06,84.04898,0.9959028504496528
85.0,2.016086e-06,85.04038,1.989388e-06,85.04482,0.9867575093522796
86.0,2.079371e-06,86.04105,2.139697e-06,86.0397,1.0290116578523025
87.0,2.165909e-06,87.03745,2.108556e-06,87.03751,0.9735201248067209
88.0,2.155012e-06,88.0499,2.206452e-06,88.05073,1.0238699366871273
89.0,2.331044e-06,89.0469,2.303352e-06,89.04894,0.9881203443607243
90.0,2.28357e-06,90.04293,2.273202e-06,90.04575,0.9954597406692154
91.0,2.402709e-06,91.03094,2.443772e-06,91.04723,1.0170902926654872
92.0,2.453664e-06,92.03774,2.409658e-06,92.03931,0.982065189039738
93.0,2.489256e-06,93.03329,2.564913e-06,93.03802,1.0303934187564476
94.0,2.674176e-06,94.04781,2.611374e-06,94.04144,0.9765153826823664
95.0,2.63314e-06,95.0399,2.64847e-06,95.04543,1.005821946421383
96.0,2.811135e-06,96.0412,2.811621e-06,96.0387,1.0001728839063224
97.0,2.837366e-06,97.04068,2.800774e-06,97.04326,0.9871035319377197
98.0,2.93375e-06,98.0338,3.010871e-06,98.03185,1.026287515977844
99.0,3.100857e-06,99.0435,3.037074e-06,99.04288,0.9794305251741695
100.0,3.102844e-06,100.0429,3.144895e-06,100.0415,1.013552405470594
101.0,3.323363e-06,101.0388,3.283803e-06,101.037,0.9880963951274658
102.0,3.335721e-06,102.0395,3.32979e-06,102.039,0.9982219736003101
103.0,3.527059e-06,103.0308,3.572063e-06,103.0311,1.0127596391214324
104.0,3.646217e-06,104.0272,3.591313e-06,104.014,0.9849422017395014
105.0,3.731264e-06,105.0412,3.78564e-06,105.0365,1.0145730776487538
106.0,3.969088e-06,106.0365,3.918665e-06,106.0401,0.9872960740603383
107.0,4.017029e-06,107.034,4.035858e-06,107.0362,1.0046872950133046
108.0,5.926795e-05,108.0258,0.0001077453,108.0336,1.8179353259223576
109.0,0.0002500005,108.4336,0.0002499979,108.4594,0.9999896000207998
110.0,0.0002500055,108.4014,0.0002500302,108.4314,1.000098797826448
111.0,0.0002500055,108.4183,0.0002499671,108.3961,0.9998464033791258
112.0,0.0002499954,108.496,0.0002500016,108.3761,1.0000248004563284
113.0,0.0002500025,108.3168,0.0002499984,108.3219,0.9999836001639985
114.0,0.0002499997,108.4025,0.0002500342,108.4671,1.0001380001656002
115.0,0.0002500019,108.322,0.0002499995,108.313,0.9999904000729595
116.0,0.0002499674,108.516,0.0002499912,108.3713,1.000095212415699
117.0,0.0002500374,108.4344,0.0002499916,108.4488,0.9998168274026206
118.0,0.0002499992,108.4243,0.0002499999,108.3862,1.00000280000896
119.0,0.0002499998,108.3432,0.0002499768,108.4767,0.9999079999264
120.0,0.0002500018,108.4428,0.0002499937,108.4631,0.9999676002332784
121.0,0.0002500069,108.3532,0.0002499994,108.3491,0.9999700008279774
122.0,0.000250005,108.3474,0.0002500053,108.3157,1.0000011999760006
123.0,0.0002500007,108.3436,0.0002500067,108.4386,1.0000239999328002
124.0,0.000249977,108.4269,0.0002500004,108.3663,1.000093608611992
125.0,0.0002499626,108.4474,0.0002499949,108.4895,1.000129219331212
