V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.414586e-07,1.019146,3.429434e-07,1.013153,1.0043484041696418
2.0,3.592565e-07,2.00734,3.67664e-07,2.014992,1.0234024993284743
3.0,3.795291e-07,3.010276,3.928795e-07,3.011919,1.0351762223239274
4.0,4.032604e-07,4.005006,3.978236e-07,4.008849,0.9865178926569531
5.0,4.255118e-07,5.009053,4.205685e-07,5.00307,0.9883826958500328
6.0,4.255093e-07,6.013572,4.284777e-07,6.019059,1.0069761107454056
7.0,4.457874e-07,7.017174,4.462767e-07,7.008888,1.0010976084115433
8.0,4.571547e-07,8.011827,4.65561e-07,8.015119,1.018388304877977
9.0,4.769327e-07,9.011497,4.794039e-07,9.010931,1.0051814438389315
10.0,4.89295e-07,10.0112,4.794069e-07,10.00685,0.9797911280515843
11.0,4.947338e-07,11.03431,4.967093e-07,11.03097,1.003993056467943
12.0,5.031366e-07,12.0219,5.150039e-07,12.02411,1.0235866363130808
13.0,5.565389e-07,13.0162,6.03509e-07,13.02871,1.084396795983174
14.0,6.95472e-07,14.01579,6.005392e-07,14.01683,0.8634987461752593
15.0,6.054868e-07,15.01222,6.717401e-07,15.01438,1.1094215431286032
16.0,6.559164e-07,16.02271,5.94608e-07,16.00748,0.906530161465699
17.0,6.766835e-07,17.02458,7.281075e-07,17.02793,1.0759941686179728
18.0,6.292196e-07,18.02811,6.321786e-07,18.01476,1.0047026507120884
19.0,7.473859e-07,19.02058,6.915207e-07,19.02894,0.9252525368755283
20.0,6.559182e-07,20.02249,7.068459e-07,20.02034,1.0776433707739776
21.0,7.424451e-07,21.01673,6.663e-07,21.01556,0.8974400935503514
22.0,6.979427e-07,22.03154,7.839743e-07,22.03047,1.1232645602568807
23.0,6.989316e-07,23.02629,6.81132e-07,23.02901,0.9745331302805597
24.0,7.958424e-07,24.02929,7.849659e-07,24.02824,0.9863333494169196
25.0,6.979451e-07,25.02297,7.300838e-07,25.03226,1.0460476046038578
26.0,8.225418e-07,26.01825,7.449167e-07,26.01884,0.9056277747829958
27.0,7.370058e-07,27.01904,8.141296e-07,27.01165,1.1046447667033286
28.0,7.884248e-07,28.03334,7.345346e-07,28.03565,0.9316482688012857
29.0,8.279794e-07,29.03081,8.55175e-07,29.03033,1.0328457447129724
30.0,7.617244e-07,30.02606,7.676602e-07,30.03218,1.007792582199021
31.0,8.818719e-07,31.02683,8.294587e-07,31.02068,0.9405659710894518
32.0,7.745786e-07,32.02314,8.566571e-07,32.0309,1.1059653597452859
33.0,8.883039e-07,33.0416,7.963379e-07,33.04045,0.8964701156890114
34.0,8.541861e-07,34.03409,9.140126e-07,34.04008,1.0700391870108867
35.0,8.344035e-07,35.03077,8.14137e-07,35.0332,0.9757113914311242
36.0,9.239026e-07,36.02692,9.253852e-07,36.03398,1.001604714609527
37.0,8.457831e-07,37.02718,8.878058e-07,37.02643,1.0496849606004186
38.0,9.669191e-07,38.02354,8.868181e-07,38.02833,0.9171585296019077
39.0,9.016505e-07,39.04159,9.614789e-07,39.03732,1.0663543135616294
40.0,9.248875e-07,40.03682,8.858342e-07,40.04044,0.9577750807530646
41.0,9.654317e-07,41.04578,1.008458e-06,41.03754,1.0445669020397819
42.0,9.065935e-07,42.03287,9.21917e-07,42.02994,1.0169022831070376
43.0,1.038606e-06,43.02867,9.767988e-07,43.02523,0.9404902340252222
44.0,9.347814e-07,44.04173,9.985637e-07,44.04718,1.0682323161329483
45.0,1.032184e-06,45.04404,9.486216e-07,45.04609,0.9190431163435976
46.0,9.960901e-07,46.04044,1.079643e-06,46.03905,1.0838808657971803
47.0,9.931192e-07,47.03769,9.738308e-07,47.02921,0.9805779608328989
48.0,1.094972e-06,48.03189,1.072737e-06,48.03425,0.979693544675115
49.0,9.970646e-07,49.02392,1.036626e-06,49.0243,1.0396778704208334
50.0,1.125133e-06,50.05084,1.03762e-06,50.04878,0.9222198620074248
