V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.335474e-07,1.0126,3.4838e-07,1.01478,1.044469241852882
2.0,3.513454e-07,2.00952,3.62718e-07,2.011161,1.0323687175070457
3.0,3.884303e-07,3.008109,3.666745e-07,2.999921,0.9439904662432359
4.0,4.106793e-07,4.00831,3.933725e-07,4.018105,0.9578581145920916
5.0,4.072154e-07,5.000833,4.171065e-07,5.00469,1.0242896020140693
6.0,4.161166e-07,6.015237,4.393538e-07,6.028306,1.0558430016971205
7.0,4.403435e-07,7.015432,4.393557e-07,7.017091,0.9977567512635023
8.0,4.616046e-07,8.014554,4.507288e-07,8.020592,0.9764391429374837
9.0,4.789104e-07,9.010953,4.606149e-07,9.009281,0.9617976556783899
10.0,4.754493e-07,10.00679,4.883101e-07,10.01348,1.027049782174461
11.0,4.932489e-07,11.02445,5.051156e-07,11.02064,1.024058239156742
12.0,5.051144e-07,12.01753,5.016527e-07,12.01861,0.9931467010245602
13.0,6.712434e-07,13.01828,6.460295e-07,13.01833,0.9624370235893567
14.0,5.827424e-07,14.02291,5.674146e-07,14.01581,0.9736971258655625
15.0,6.529498e-07,15.01215,6.954729e-07,15.01165,1.0651246083542716
16.0,6.405912e-07,16.01405,6.252637e-07,16.01296,0.9760728839234757
17.0,6.252621e-07,17.03329,6.484973e-07,17.02229,1.0371607362736361
18.0,7.315646e-07,18.02748,6.850893e-07,18.02698,0.9364713656182925
19.0,6.297107e-07,19.02274,6.386177e-07,19.01973,1.0141445905238706
20.0,7.330453e-07,20.01744,7.607376e-07,20.01866,1.0377770650736047
21.0,6.697596e-07,21.01605,6.648175e-07,21.01777,0.9926210837440778
22.0,7.172314e-07,22.03284,7.389871e-07,22.03559,1.0303328883816298
23.0,7.637069e-07,23.03082,7.078318e-07,23.0334,0.9268369841885675
24.0,6.840991e-07,24.02433,7.137684e-07,24.02555,1.0433698860296703
25.0,7.983106e-07,25.0179,8.062249e-07,25.02293,1.0099138104893008
26.0,7.117882e-07,26.02095,7.127844e-07,26.02181,1.001399573637214
27.0,7.978173e-07,27.01507,8.220485e-07,27.02286,1.0303718658394598
28.0,7.923798e-07,28.03713,7.439274e-07,28.03559,0.9388520504939676
29.0,7.543115e-07,29.03256,7.983178e-07,29.03536,1.0583396912283587
30.0,8.462794e-07,30.02798,8.358862e-07,30.02376,0.9877189495573212
31.0,7.612409e-07,31.02896,7.681531e-07,31.02522,1.0090801742260564
32.0,8.858274e-07,32.02594,8.838534e-07,32.02991,0.9977715749140295
33.0,8.190785e-07,33.03484,7.879352e-07,33.03949,0.961977637064091
34.0,8.452875e-07,34.0385,8.962104e-07,34.0318,1.0602432900048802
35.0,8.789115e-07,35.02846,8.635822e-07,35.03274,0.9825587672934079
36.0,8.279818e-07,36.03453,8.492388e-07,36.02945,1.0256732696298396
37.0,9.56034e-07,37.01974,9.253846e-07,37.02816,0.967941098329139
38.0,8.675358e-07,38.024,8.512213e-07,38.02409,0.9811944360105945
39.0,9.318142e-07,39.03848,9.792785e-07,39.03951,1.0509375152256748
40.0,9.214265e-07,40.03791,9.026413e-07,40.03971,0.9796129154088797
41.0,9.090702e-07,41.03944,9.436773e-07,41.03764,1.0380686772044667
42.0,1.017351e-06,42.03364,9.659282e-07,42.03518,0.9494542198317002
43.0,9.18957e-07,43.02939,9.27361e-07,43.02659,1.009145150425972
44.0,1.021801e-06,44.04548,1.051466e-06,44.05035,1.029032071802631
45.0,9.669226e-07,45.04153,9.461501e-07,45.03849,0.97851689473387
46.0,1.004991e-06,46.04865,1.037619e-06,46.0457,1.0324659623817525
47.0,1.065309e-06,47.03889,1.008452e-06,47.03963,0.9466286307540815
48.0,9.7878e-07,48.03022,1.003498e-06,48.03221,1.025253887492593
49.0,1.103881e-06,49.03252,1.108819e-06,49.03116,1.0044733082642059
50.0,1.013389e-06,50.04745,1.013886e-06,50.05415,1.000490433584734
51.0,1.102877e-06,51.04094,1.133534e-06,51.04102,1.0277972974320797
52.0,1.111779e-06,52.0434,1.062832e-06,52.04567,0.9559741639300617
53.0,1.07272e-06,53.03983,1.128095e-06,53.04087,1.0516211126855095
54.0,1.18347e-06,54.03444,1.160724e-06,54.03763,0.9807802479150295
55.0,1.091502e-06,55.05515,1.101889e-06,55.05427,1.0095162445877333
56.0,1.218072e-06,56.0448,1.219557e-06,56.04493,1.0012191397552854
57.0,1.172098e-06,57.04975,1.13452e-06,57.04643,0.967939540891632
58.0,1.184954e-06,58.04236,1.24478e-06,58.044,1.0504880358224875
59.0,1.248734e-06,59.04251,1.221537e-06,59.04014,0.9782203415619339
60.0,1.191879e-06,60.03804,1.213138e-06,60.03958,1.017836542132213
61.0,1.329326e-06,61.05653,1.292721e-06,61.04421,0.9724634890162384
