V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.434365e-07,1.013147,3.375036e-07,1.01424,0.9827248996539388
2.0,3.627188e-07,2.007895,3.646959e-07,2.012254,1.0054507789505258
3.0,3.894171e-07,3.004815,3.884286e-07,3.016273,0.9974615906697472
4.0,4.05243e-07,4.007796,4.091958e-07,4.012124,1.009754147511493
5.0,4.141441e-07,5.015665,4.131533e-07,5.013452,0.9976075960034201
6.0,4.265004e-07,6.022887,4.363883e-07,6.019055,1.0231838000620868
7.0,4.477616e-07,7.017102,4.541907e-07,7.013312,1.014358310315132
8.0,4.561608e-07,8.011168,4.625926e-07,8.015626,1.0140998525081506
9.0,4.729774e-07,9.013687,4.68031e-07,9.009274,0.9895419950297837
10.0,4.799001e-07,10.01009,4.74459e-07,10.0073,0.9886620152819305
11.0,4.947328e-07,11.02338,4.962164e-07,11.0272,1.002998790458203
12.0,5.125315e-07,12.02246,5.174781e-07,12.02307,1.009651309236603
13.0,6.133965e-07,13.01723,5.723514e-07,13.00558,0.9330855327671416
14.0,5.842222e-07,14.01245,6.267458e-07,14.01524,1.0727866897218215
15.0,6.821227e-07,15.01382,6.484991e-07,15.00776,0.9507074020553781
16.0,5.960906e-07,16.01291,6.049911e-07,16.01457,1.014931455050625
17.0,7.137655e-07,17.02456,7.256319e-07,17.02456,1.0166250680370512
18.0,6.583886e-07,18.02748,6.242744e-07,18.02808,0.9481853118355938
19.0,6.737164e-07,19.02388,7.16733e-07,19.02663,1.0638497148058146
20.0,7.20688e-07,20.02028,6.732175e-07,20.01302,0.9341316908287636
21.0,6.534443e-07,21.01718,6.776724e-07,21.01666,1.0370775290258099
22.0,7.918919e-07,22.03995,7.760656e-07,22.03872,0.9800145701704992
23.0,6.895402e-07,23.03021,6.766826e-07,23.03012,0.9813533714205496
24.0,7.592569e-07,24.03211,7.923813e-07,24.0282,1.043627394100732
25.0,7.454097e-07,25.02729,7.206905e-07,25.02521,0.966838102589757
26.0,7.187039e-07,26.01196,7.622177e-07,26.01921,1.0605448224226974
27.0,8.334181e-07,27.01895,8.04741e-07,27.02168,0.9655909800855056
28.0,7.365119e-07,28.03617,7.399704e-07,28.0317,1.0046957829194612
29.0,8.39844e-07,29.02747,8.531961e-07,29.03193,1.0158983096860845
30.0,7.829865e-07,30.03595,7.622193e-07,30.02445,0.9734769373418316
31.0,8.042494e-07,31.0188,8.517127e-07,31.02797,1.0590156486283981
32.0,8.704999e-07,32.02867,8.363853e-07,32.02381,0.9608103343837259
33.0,7.948574e-07,33.04222,8.082015e-07,33.04141,1.0167880427357159
34.0,9.090625e-07,34.03166,9.026419e-07,34.03305,0.9929371192849776
35.0,8.225389e-07,35.03085,8.101798e-07,35.03148,0.9849744492327354
36.0,8.991808e-07,36.03128,9.382405e-07,36.03289,1.043439205997281
37.0,9.056091e-07,37.03206,8.690191e-07,37.02434,0.959596254057076
38.0,8.596231e-07,38.02282,8.922588e-07,38.0246,1.0379651268096448
39.0,9.713649e-07,39.04865,9.505987e-07,39.03884,0.9786216281852473
40.0,8.724789e-07,40.03416,8.779239e-07,40.03993,1.0062408386036612
41.0,9.901469e-07,41.0324,1.01092e-06,41.03545,1.020979816227269
42.0,9.372384e-07,42.02037,9.219241e-07,42.03467,0.9836601872053045
43.0,9.44173e-07,43.03157,9.866936e-07,43.02935,1.0450347552831951
44.0,1.019822e-06,44.04435,9.822445e-07,44.0465,0.9631528835424221
45.0,9.402129e-07,45.04209,9.595005e-07,45.04616,1.020514077184008
