V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.384914e-07,1.012053,3.38492e-07,1.015873,1.0000017725708836
2.0,3.602471e-07,2.014443,3.686522e-07,2.017168,1.0233314855275726
3.0,3.815055e-07,3.009171,3.874403e-07,3.014096,1.0155562632779869
4.0,4.037517e-07,3.997329,4.062297e-07,4.010495,1.006137435458476
5.0,4.235334e-07,5.004678,4.200731e-07,5.006326,0.9918299241571031
6.0,4.31941e-07,6.020739,4.314456e-07,6.019629,0.9988530841017639
7.0,4.38861e-07,7.015995,4.591319e-07,7.017614,1.046189795857914
8.0,4.630876e-07,8.013457,4.670448e-07,8.01186,1.0085452514815771
9.0,4.779221e-07,9.012058,4.670462e-07,9.01101,0.9772433624643012
10.0,4.858333e-07,10.01227,4.883046e-07,10.00788,1.005086724191199
11.0,4.957211e-07,11.02227,4.967106e-07,11.02447,1.0019960820711484
12.0,5.026428e-07,12.02682,5.219267e-07,12.02413,1.0383650178615909
13.0,6.257569e-07,13.02376,5.530706e-07,13.01272,0.8838425912682705
14.0,6.460308e-07,14.02075,6.791566e-07,14.01744,1.0512758834408515
15.0,5.946096e-07,15.02096,6.05486e-07,15.01547,1.0182916656576013
16.0,6.954648e-07,16.00128,6.554264e-07,16.01357,0.9424292933301585
17.0,6.094406e-07,17.02567,6.855828e-07,17.02947,1.1249378528440672
18.0,7.147573e-07,18.02976,6.262513e-07,18.02805,0.8761733528289952
19.0,6.786635e-07,19.02451,7.374992e-07,19.02227,1.0866934791689844
20.0,6.742136e-07,20.02308,6.430608e-07,20.02459,0.9537938718530744
21.0,7.409603e-07,21.01505,7.478844e-07,21.01784,1.0093447651648815
22.0,6.677878e-07,22.03557,7.098129e-07,22.0344,1.0629318175624052
23.0,7.938668e-07,23.02916,6.969562e-07,23.02856,0.8779258686721753
24.0,7.157471e-07,24.02504,7.889192e-07,24.02598,1.1022317799122063
25.0,7.607381e-07,25.02461,6.934956e-07,25.01808,0.911608870385222
26.0,7.681552e-07,26.02047,8.2798e-07,26.0215,1.0778811365203282
27.0,7.335438e-07,27.02009,7.434309e-07,27.01784,1.013478540749714
28.0,8.442986e-07,28.03454,7.938668e-07,28.03402,0.9402678152018729
29.0,7.498663e-07,29.03113,8.195792e-07,29.03047,1.0929671062694777
30.0,8.566553e-07,30.03206,7.661758e-07,30.02995,0.8943805052043685
31.0,7.928741e-07,31.02356,8.868181e-07,31.0269,1.1184853938349102
32.0,8.166069e-07,32.02048,7.83481e-07,32.0249,0.9594347047520662
33.0,8.868131e-07,33.03637,8.769313e-07,33.03939,0.988856953060346
34.0,7.997967e-07,34.03237,8.363853e-07,34.03076,1.045747375551812
35.0,9.30824e-07,35.03214,8.512177e-07,35.03203,0.9144776026402414
36.0,8.339132e-07,36.02735,9.268705e-07,36.02643,1.1114711938844475
37.0,9.085757e-07,37.03315,8.403484e-07,37.03012,0.9249074127780438
38.0,9.268666e-07,38.02448,9.585124e-07,38.03221,1.0341427773964453
39.0,8.744585e-07,39.04387,8.769306e-07,39.04114,1.0028270066561191
40.0,9.738252e-07,40.0265,9.342837e-07,40.03801,0.9593956903148532
41.0,8.892897e-07,41.03654,9.703766e-07,41.03709,1.0911816475553469
42.0,1.002021e-06,42.03351,8.986801e-07,42.02564,0.896867530720414
43.0,9.590095e-07,43.03501,1.029708e-06,43.02874,1.0737203333230798
44.0,9.619754e-07,44.04446,9.263649e-07,44.03896,0.9629819016161951
45.0,1.028225e-06,45.04114,1.040589e-06,45.04404,1.0120246055094944
46.0,9.585096e-07,46.03207,1.009931e-06,46.03702,1.0536472456822552
47.0,1.08459e-06,47.03991,9.916338e-07,47.04031,0.9142936962354437
48.0,1.003008e-06,48.0368,1.085582e-06,48.03535,1.082326362302195
49.0,1.06284e-06,49.04059,1.000044e-06,49.03279,0.9409167889804673
50.0,1.072723e-06,50.04866,1.128094e-06,50.04515,1.0516172394923948
51.0,1.052451e-06,51.04613,1.057887e-06,51.04216,1.0051650860705152
52.0,1.172095e-06,52.04047,1.095457e-06,52.03929,0.9346145150350441
53.0,1.06777e-06,53.03462,1.136497e-06,53.03798,1.064364984968673
54.0,1.177043e-06,54.04594,1.087055e-06,54.03386,0.9235473980134965
55.0,1.135017e-06,55.05381,1.224511e-06,55.06208,1.0788481582214187
56.0,1.153319e-06,56.05391,1.130071e-06,56.05229,0.9798425240544898
57.0,1.238349e-06,57.04362,1.220053e-06,57.04135,0.9852254897448135
58.0,1.161714e-06,58.04445,1.195849e-06,58.04601,1.0293833077676604
59.0,1.27939e-06,59.04147,1.19929e-06,59.04192,0.9373920383932969
60.0,1.205719e-06,60.03998,1.304597e-06,60.04124,1.082007499259778
61.0,1.275453e-06,61.05647,1.213625e-06,61.04975,0.9515246739785785
62.0,1.313504e-06,62.05068,1.337729e-06,62.04949,1.0184430348137503
63.0,1.263568e-06,63.04989,1.271475e-06,63.04751,1.0062576766743063
64.0,1.386677e-06,64.04607,1.328338e-06,64.05009,0.957928919279688
65.0,1.299162e-06,65.04185,1.389652e-06,65.04613,1.0696525914397126
66.0,1.414365e-06,66.05845,1.32438e-06,66.05904,0.9363778091228219
67.0,1.399043e-06,67.05455,1.461338e-06,67.05493,1.0445268658647375
68.0,1.398048e-06,68.05333,1.379266e-06,68.05529,0.986565554258509
69.0,1.488047e-06,69.04818,1.483097e-06,69.05009,0.9966734921679221
70.0,1.426732e-06,70.04865,1.487057e-06,70.0516,1.0422819422288139
71.0,1.571593e-06,71.04415,1.469742e-06,71.04257,0.935192508492975
72.0,1.504849e-06,72.05706,1.587425e-06,72.06068,1.0548732796446687
73.0,1.576045e-06,73.05938,1.512262e-06,73.05272,0.9595297088598358
74.0,1.608181e-06,74.05019,1.655642e-06,74.05437,1.0295122253029976
75.0,1.590878e-06,75.04941,1.605703e-06,75.04027,1.0093187535436408
76.0,1.73674e-06,76.04875,1.663067e-06,76.04591,0.9575797183228346
77.0,1.653699e-06,77.06156,1.725859e-06,77.0575,1.0436355104526278
78.0,1.772828e-06,78.05327,1.690256e-06,78.05696,0.9534235695735853
79.0,1.773819e-06,79.0574,1.849465e-06,79.05292,1.0426458392879996
80.0,1.79063e-06,80.04614,1.775295e-06,80.04686,0.9914359750478882
81.0,1.914728e-06,81.04452,1.889515e-06,81.04137,0.9868320722316695
82.0,1.848476e-06,82.03441,1.903356e-06,82.03708,1.0296893224472483
83.0,2.0062e-06,83.0554,1.9177e-06,83.05226,0.9558867510716778
84.0,1.957238e-06,84.049,2.061077e-06,84.0494,1.0530538442437762
85.0,2.047238e-06,85.04925,1.994332e-06,85.04591,0.974157376914653
86.0,2.131289e-06,86.04446,2.149084e-06,86.03717,1.0083494073304933
87.0,2.103603e-06,87.03655,2.127834e-06,87.03948,1.011518808444369
88.0,2.27369e-06,88.05052,2.198506e-06,88.04108,0.9669330471612224
89.0,2.221761e-06,89.0447,2.30927e-06,89.04395,1.0393872248185112
90.0,2.36615e-06,90.04008,2.282586e-06,90.04423,0.9646835576780846
91.0,2.402232e-06,91.03767,2.460086e-06,91.04279,1.0240834357380968
92.0,2.434876e-06,92.03993,2.426461e-06,92.03684,0.9965439718490798
93.0,2.590614e-06,93.03329,2.564399e-06,93.03128,0.9898807772983548
