V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.45416e-07,1.012064,3.503576e-07,1.012598,1.0143062278527921
2.0,3.656846e-07,2.007344,3.64699e-07,2.016095,0.9973047812240384
3.0,3.953526e-07,3.011384,3.829933e-07,3.007583,0.9687385387120258
4.0,3.904034e-07,4.002254,3.983183e-07,4.009398,1.0202736451578034
5.0,4.205683e-07,5.006338,4.220493e-07,5.001939,1.0035214256519096
6.0,4.393557e-07,6.019614,4.462778e-07,6.019069,1.0157551159572984
7.0,4.517163e-07,7.014904,4.413334e-07,7.015455,0.9770145553746898
8.0,4.596283e-07,8.010769,4.383631e-07,8.005207,0.9537339193430865
9.0,4.705097e-07,9.014339,4.69517e-07,9.016428,0.9978901603941428
10.0,4.883049e-07,10.01335,4.912765e-07,10.01838,1.006085542045554
11.0,5.061103e-07,11.0257,5.036342e-07,11.02124,0.9951075882075509
12.0,5.174761e-07,12.02138,5.135216e-07,12.02086,0.9923581011760736
13.0,6.48009e-07,13.01892,6.386177e-07,13.01735,0.9855074543717756
14.0,6.262588e-07,14.01599,5.787877e-07,14.0153,0.924198909460434
15.0,6.114179e-07,15.01434,7.063519e-07,15.01496,1.1552685977953867
16.0,7.103054e-07,16.01184,6.213083e-07,16.00805,0.8747058659556861
17.0,6.104307e-07,17.0268,6.687739e-07,17.03771,1.0955771064594229
18.0,7.216778e-07,18.02481,6.836051e-07,18.02422,0.9472441857017079
19.0,6.485008e-07,19.02444,6.396019e-07,19.02611,0.9862777347383381
20.0,6.944836e-07,20.03011,7.656894e-07,20.01779,1.1025305709162896
21.0,7.473884e-07,21.01724,6.643254e-07,21.01676,0.8888623371730147
22.0,6.633302e-07,22.02818,7.518368e-07,22.03103,1.1334276654372135
23.0,7.879309e-07,23.02907,7.068439e-07,23.03289,0.8970886914068226
24.0,6.949756e-07,24.02811,7.221733e-07,24.03098,1.0391347552345722
25.0,7.795272e-07,25.02026,8.121609e-07,25.02739,1.0418634526158932
26.0,7.721096e-07,26.02697,7.098067e-07,26.01861,0.91930821738261
27.0,7.325555e-07,27.01738,8.265071e-07,27.01718,1.1282518525900085
28.0,8.314317e-07,28.02646,7.468925e-07,28.03279,0.8983209324349793
29.0,7.439259e-07,29.02808,8.007867e-07,29.03195,1.0764334189735831
30.0,8.596213e-07,30.0244,8.536899e-07,30.03156,0.9930999848421624
31.0,8.111699e-07,31.02854,7.706258e-07,31.02197,0.9500177459740554
32.0,8.131447e-07,32.03025,8.882996e-07,32.02376,1.0924250013558472
33.0,8.739604e-07,33.03429,7.938646e-07,33.04476,0.9083530558135128
34.0,8.09192e-07,34.03297,8.902767e-07,34.03668,1.100204525007662
35.0,9.347748e-07,35.02867,8.798985e-07,35.03274,0.9412946305356114
36.0,8.442963e-07,36.02462,8.428147e-07,36.03343,0.9982451658262625
37.0,9.00668e-07,37.03003,9.530729e-07,37.02707,1.0581844808519898
38.0,9.174736e-07,38.02836,8.531978e-07,38.02621,0.9299426163325027
39.0,8.754462e-07,39.04326,9.733446e-07,39.03947,1.1118268604055852
40.0,9.965837e-07,40.03316,9.194475e-07,40.03131,0.9225993762490796
41.0,8.95219e-07,41.03308,9.234035e-07,41.03699,1.031483357703534
42.0,9.862035e-07,42.03207,9.857055e-07,42.03518,0.9994950332259012
43.0,9.639504e-07,43.02993,9.179674e-07,43.02935,0.9522973381203016
44.0,9.525798e-07,44.04766,1.058389e-06,44.04548,1.1110764683441745
45.0,1.057397e-06,45.04336,9.674142e-07,45.04139,0.9149015932521088
46.0,9.604867e-07,46.03858,1.026746e-06,46.0405,1.0689851301428746
47.0,1.075206e-06,47.04043,1.028723e-06,47.03795,0.9567682844031747
48.0,1.010925e-06,48.03551,9.950984e-07,48.03088,0.9843444370254963
49.0,1.046029e-06,49.03182,1.126129e-06,49.03953,1.0765753148335278
50.0,1.102884e-06,50.04488,1.025751e-06,50.04862,0.9300624544376379
51.0,1.039591e-06,51.04698,1.120679e-06,51.0427,1.077999905732158
52.0,1.162709e-06,52.04629,1.085576e-06,52.04185,0.9336609590189807
53.0,1.072222e-06,53.04129,1.095952e-06,53.03898,1.022131610804479
54.0,1.158244e-06,54.02688,1.19782e-06,54.04049,1.0341689661245816
55.0,1.168141e-06,55.05527,1.105351e-06,55.05377,0.9462479272622055
56.0,1.134523e-06,56.05237,1.220048e-06,56.04311,1.0753841041565488
57.0,1.239837e-06,57.04552,1.148367e-06,57.04494,0.9262241730162918
58.0,1.15578e-06,58.04549,1.207701e-06,58.04745,1.0449229092041736
59.0,1.275431e-06,59.04296,1.27e-06,59.04388,0.9957418315847741
60.0,1.236863e-06,60.03806,1.200282e-06,60.04116,0.9704243719797584
61.0,1.24478e-06,61.05713,1.327843e-06,61.05545,1.0667290605568855
62.0,1.326854e-06,62.04964,1.242308e-06,62.05406,0.936280856823735
63.0,1.25763e-06,63.05019,1.332302e-06,63.05411,1.0593751739382806
64.0,1.400522e-06,64.04829,1.34911e-06,64.05038,0.963290830133336
65.0,1.322399e-06,65.03689,1.310039e-06,65.03906,0.9906533504638161
66.0,1.386683e-06,66.06367,1.425735e-06,66.05507,1.0281621682821525
67.0,1.416347e-06,67.05613,1.343659e-06,67.04976,0.9486792431515725
68.0,1.38668e-06,68.05354,1.481114e-06,68.05453,1.068100787492428
69.0,1.525619e-06,69.05287,1.445517e-06,69.04665,0.9474954100597857
70.0,1.435626e-06,70.04947,1.462327e-06,70.0517,1.0185988551335794
71.0,1.554294e-06,71.04388,1.539459e-06,71.04268,0.9904554736748646
72.0,1.528087e-06,72.06251,1.48408e-06,72.06022,0.9712012470494154
73.0,1.549354e-06,73.05651,1.638346e-06,73.05622,1.057438132279647
74.0,1.656641e-06,74.05757,1.570111e-06,74.05133,0.9477678024387903
75.0,1.580993e-06,75.05286,1.644772e-06,75.04729,1.040341102079516
76.0,1.727343e-06,76.04372,1.672461e-06,76.04372,0.968227503165266
77.0,1.663059e-06,77.0555,1.655634e-06,77.05234,0.9955353357878464
78.0,1.75554e-06,78.06007,1.811389e-06,78.06017,1.0318130034063593
79.0,1.811393e-06,79.05183,1.734259e-06,79.04782,0.9574173025952954
80.0,1.769367e-06,80.05202,1.857381e-06,80.05228,1.0497432132508404
81.0,1.922643e-06,81.04525,1.844035e-06,81.03957,0.9591146146216432
82.0,1.855889e-06,82.0381,1.871201e-06,82.02811,1.0082504934292946
83.0,1.989878e-06,83.05132,2.011141e-06,83.05527,1.0106855797189578
84.0,2.008672e-06,84.0496,1.947373e-06,84.04843,0.9694828224817194
85.0,2.016092e-06,85.05374,2.107068e-06,85.04509,1.04512492485462
86.0,2.154527e-06,86.0401,2.069974e-06,86.04038,0.9607556554176392
87.0,2.105087e-06,87.0388,2.156025e-06,87.03983,1.0241975747320657
88.0,2.270706e-06,88.04764,2.258357e-06,88.05303,0.9945616033075176
89.0,2.268251e-06,89.04908,2.221749e-06,89.0453,0.9794987415413903
90.0,2.315718e-06,90.04445,2.393836e-06,90.04437,1.0337338138754373
91.0,2.438341e-06,91.04697,2.358268e-06,91.0447,0.9671608688038301
92.0,2.427461e-06,92.0411,2.494202e-06,92.0359,1.0274941595354157
93.0,2.616322e-06,93.03431,2.570827e-06,93.03728,0.9826110853327688
94.0,2.59606e-06,94.04469,2.582709e-06,94.04898,0.994857206690138
95.0,2.706804e-06,95.04731,2.760207e-06,95.04528,1.0197291713770187
96.0,2.798274e-06,96.03825,2.734002e-06,96.03838,0.9770315558805177
97.0,2.830409e-06,97.03891,2.919384e-06,97.03104,1.0314353861933028
98.0,3.044994e-06,98.03045,2.968362e-06,98.02951,0.9748334479476807
99.0,3.02621e-06,99.04334,3.043998e-06,99.04732,1.0058779793867576
100.0,3.213117e-06,100.0434,3.215077e-06,100.0379,1.0006099995736226
101.0,3.275415e-06,101.0398,3.234348e-06,101.0377,0.9874620467940705
102.0,3.379236e-06,102.0353,3.469719e-06,102.0386,1.0267761707084087
103.0,3.591341e-06,103.038,3.503324e-06,103.0345,0.9754918845077646
104.0,3.607162e-06,104.0284,3.654625e-06,104.0251,1.0131579895774019
105.0,3.848429e-06,105.0353,3.810867e-06,105.0368,0.9902396536352887
106.0,3.913199e-06,106.0366,3.897408e-06,106.0396,0.9959646826036704
107.0,4.089716e-06,107.0369,4.164349e-06,107.0254,1.018248944425481
108.0,0.0001067272,108.0329,0.0001050259,108.0259,0.9840593588138732
109.0,0.0002500018,108.3827,0.0002500045,108.2996,1.0000107999222405
110.0,0.0002499729,108.4022,0.0002499975,108.3314,1.0000984106677167
111.0,0.0002500032,108.3557,0.0002499863,108.3405,0.9999324008652689
112.0,0.0002499748,108.4587,0.0002499731,108.4525,0.9999931993144909
113.0,0.0002500241,108.4882,0.0002500057,108.3152,0.9999264070943562
114.0,0.0002499767,108.3074,0.0002500406,108.4264,1.0002556238241407
115.0,0.0002500057,108.3331,0.0002500003,108.3613,0.9999784004924688
116.0,0.0002499959,108.5275,0.0002500166,108.3134,1.0000828013579421
117.0,0.0002500005,108.414,0.0002499603,108.5228,0.9998392003215993
118.0,0.000250031,108.4072,0.0002500079,108.3365,0.9999076114561793
119.0,0.0002500083,108.3858,0.0002500001,108.3462,0.9999672010889237
120.0,0.0002499936,108.4903,0.0002500346,108.3551,1.0001640041985074
121.0,0.0002500302,108.4419,0.0002500234,108.439,0.9999728032853632
122.0,0.0002500046,108.3996,0.0002500392,108.4983,1.0001383974534868
123.0,0.0002500141,108.4969,0.0002499979,108.3763,0.9999352036545139
124.0,0.0002500035,108.3075,0.0002499805,108.3392,0.9999080012879821
125.0,0.0002500054,108.3427,0.0002500086,108.408,1.000012799723526
