V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.320632e-07,1.007688,3.439296e-07,1.01096,1.0357353660387543
2.0,3.493683e-07,2.012252,3.686528e-07,2.011719,1.0551981962874137
3.0,3.795304e-07,3.008654,3.790358e-07,3.011379,0.9986968105848701
4.0,4.101839e-07,4.006115,3.904068e-07,4.006119,0.9517847970142173
5.0,4.24029e-07,5.005243,4.14635e-07,5.005248,0.9778458548825669
6.0,4.245235e-07,6.020174,4.403451e-07,6.024532,1.0372690793324753
7.0,4.279801e-07,7.006651,4.438072e-07,7.016033,1.0369809250476834
8.0,4.665504e-07,8.012405,4.512215e-07,8.014554,0.9671441713478329
9.0,4.79898e-07,9.010379,4.630899e-07,9.012625,0.9649756823324956
10.0,4.858327e-07,10.00789,4.823711e-07,10.01824,0.9928749135247587
11.0,4.853389e-07,11.01957,5.036323e-07,11.02173,1.0376920127358429
12.0,4.95225e-07,12.01315,5.154977e-07,12.02136,1.0409363420667375
13.0,5.75817e-07,13.0177,6.455403e-07,13.01682,1.1210858658219538
14.0,6.707485e-07,14.01465,5.70379e-07,14.0152,0.850361946392724
15.0,5.866986e-07,15.01605,6.618483e-07,15.00993,1.1280891074224482
16.0,6.865712e-07,16.00908,6.539422e-07,16.01736,0.9524754315357241
17.0,6.193293e-07,17.0273,6.183404e-07,17.02403,0.9984032727016144
18.0,6.682795e-07,18.03628,7.048671e-07,18.02645,1.0547489486060848
19.0,7.117897e-07,19.0283,6.218019e-07,19.02118,0.8735752989963187
20.0,6.410835e-07,20.02352,7.488738e-07,20.02201,1.16813769189193
21.0,7.42439e-07,21.00944,6.826223e-07,21.01414,0.9194321688381134
22.0,6.638309e-07,22.03933,6.929932e-07,22.02371,1.0439303141809158
23.0,7.582665e-07,23.02967,7.414471e-07,23.02118,0.9778186165418095
24.0,7.365124e-07,24.03428,6.836051e-07,24.02762,0.9281650926718952
25.0,7.147568e-07,25.02083,8.111687e-07,25.01691,1.1348876988648446
26.0,7.943568e-07,26.01871,7.201907e-07,26.02083,0.906633769610835
27.0,7.103108e-07,27.01542,7.923824e-07,27.0234,1.1155432241773602
28.0,8.388552e-07,28.03327,7.661758e-07,28.03336,0.9133588252179875
29.0,7.666703e-07,29.02865,7.602437e-07,29.03306,0.9916175179865451
30.0,7.95838e-07,30.02378,8.625964e-07,30.02691,1.0838844086359285
31.0,8.269906e-07,31.02467,7.641997e-07,31.02968,0.9240730184841279
32.0,7.775495e-07,32.02388,8.610979e-07,32.01907,1.1074509082701487
33.0,9.056053e-07,33.04308,8.037617e-07,33.04079,0.8875408525104701
34.0,8.141353e-07,34.034,8.452875e-07,34.03578,1.0382641558473142
35.0,8.833571e-07,35.03099,9.011529e-07,35.03137,1.0201456466473184
36.0,8.58138e-07,36.02614,8.250128e-07,36.02732,0.961398749385297
37.0,8.561615e-07,37.02531,9.402156e-07,37.02807,1.0981755194551495
38.0,9.560422e-07,38.02739,8.438006e-07,38.02115,0.8825976510241912
39.0,8.680272e-07,39.03877,9.322967e-07,39.03083,1.0740408825898544
40.0,9.644421e-07,40.03464,9.313138e-07,40.03513,0.9656502966844769
41.0,8.991758e-07,41.04132,8.952204e-07,41.0326,0.9956010826803835
42.0,9.476334e-07,42.03297,9.985608e-07,42.02972,1.0537416684553331
43.0,9.985637e-07,43.03279,9.07583e-07,43.02765,0.9088884364612893
44.0,9.243984e-07,44.04554,1.039594e-06,44.04301,1.1246168318768184
45.0,1.042568e-06,45.04408,9.718614e-07,45.04016,0.932180346989357
46.0,9.510937e-07,46.03647,9.955913e-07,46.03913,1.0467857162759042
47.0,1.051957e-06,47.03937,1.040092e-06,47.03453,0.9887210218668634
48.0,1.038613e-06,48.04256,9.837298e-07,48.03543,0.9471572183286749
