V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.365163e-07,1.010974,3.35525e-07,1.009873,0.9970542288739059
2.0,3.735968e-07,2.018806,3.651908e-07,2.011166,0.9774998072788632
3.0,3.943642e-07,3.009207,3.904071e-07,3.00919,0.9899658741843199
4.0,4.022737e-07,4.01267,4.047461e-07,4.012127,1.0061460642343758
5.0,4.101839e-07,5.002501,4.190852e-07,5.005797,1.021700754222679
6.0,4.344114e-07,6.025068,4.235341e-07,6.019074,0.9749608320591955
7.0,4.566623e-07,7.016028,4.482552e-07,7.01654,0.9815901159346853
8.0,4.645718e-07,8.016748,4.62099e-07,8.008555,0.9946772490280297
9.0,4.670454e-07,9.013716,4.813846e-07,9.012639,1.0307019403252875
10.0,4.764391e-07,10.00409,4.764376e-07,10.0095,0.9999968516437883
11.0,4.98688e-07,11.02664,4.932489e-07,11.02336,0.989093180505647
12.0,5.194538e-07,12.0192,5.100599e-07,12.02575,0.9819158123398077
13.0,5.570278e-07,13.01659,6.56907e-07,13.02487,1.1793073882488452
14.0,6.692698e-07,14.01476,5.654346e-07,14.01247,0.8448530024812115
15.0,6.124076e-07,15.01546,6.826181e-07,15.01821,1.1146466830261414
16.0,6.415792e-07,16.01021,6.099351e-07,16.00801,0.9506777962876604
17.0,7.048676e-07,17.02571,6.51467e-07,17.02674,0.924240240294773
18.0,6.223058e-07,18.02676,6.959697e-07,18.02433,1.1183725107495381
19.0,7.370043e-07,19.0228,6.302089e-07,19.02288,0.855095282347742
20.0,6.465231e-07,20.02137,7.39475e-07,20.01314,1.1437719704060072
21.0,7.340398e-07,21.01564,6.524567e-07,21.01723,0.8888573889317717
22.0,7.325584e-07,22.03173,7.434334e-07,22.0311,1.014845232816933
23.0,6.880578e-07,23.0357,7.281065e-07,23.03023,1.0582054298345285
24.0,7.859526e-07,24.02435,6.97946e-07,24.02935,0.8880255628647327
25.0,6.89536e-07,25.01845,7.864432e-07,25.01786,1.1405397252645257
26.0,8.151276e-07,26.0216,7.068454e-07,26.02483,0.8671592030499274
27.0,7.562877e-07,27.01682,8.284744e-07,27.01843,1.095448729365822
28.0,7.780438e-07,28.0367,7.587605e-07,28.03613,0.975215662665778
29.0,8.190802e-07,29.0292,7.800178e-07,29.02856,0.9523094319701539
30.0,7.567826e-07,30.02836,8.230328e-07,30.03201,1.0875419175863716
31.0,8.863231e-07,31.02415,7.661727e-07,31.02237,0.8644395029307033
32.0,7.913903e-07,32.02319,8.952323e-07,32.02473,1.1312146484484331
33.0,8.56162e-07,33.03762,7.99304e-07,33.03661,0.9335896711136444
34.0,8.551774e-07,34.04292,8.779189e-07,34.04118,1.0265927280117553
35.0,8.309501e-07,35.03386,8.536899e-07,35.02766,1.0273660235434112
36.0,9.42192e-07,36.02726,8.492418e-07,36.02959,0.9013468592388811
37.0,8.428188e-07,37.02567,9.496118e-07,37.02761,1.1267093235224463
38.0,9.451579e-07,38.02545,8.502277e-07,38.02275,0.8995615441610338
39.0,8.917637e-07,39.0406,9.703884e-07,39.03994,1.0881676390281416
40.0,9.15492e-07,40.03894,9.00171e-07,40.0458,0.9832647363384934
41.0,9.86693e-07,41.03491,9.342863e-07,41.03453,0.9468865189070966
42.0,9.026368e-07,42.03171,9.901469e-07,42.02878,1.0969494042343497
43.0,1.029712e-06,43.03221,9.169792e-07,43.02884,0.8905200677470982
44.0,9.362635e-07,44.05038,1.033666e-06,44.04708,1.104033212872231
45.0,1.018339e-06,45.04128,9.392214e-07,45.03813,0.9223072081104621
46.0,1.027236e-06,46.0408,1.040588e-06,46.03822,1.0129979868306795
47.0,9.857069e-07,47.04282,1.034652e-06,47.03824,1.0496548213267047
48.0,1.094978e-06,48.04034,1.002517e-06,48.0359,0.9155590340627848
49.0,1.002516e-06,49.03225,1.102885e-06,49.03217,1.100117105362907
50.0,1.119203e-06,50.04936,1.007454e-06,50.04464,0.9001530553438474
51.0,1.071732e-06,51.05042,1.142437e-06,51.04391,1.0659726498788875
52.0,1.082607e-06,52.04231,1.074198e-06,52.03447,0.9922326384366625
53.0,1.146388e-06,53.03974,1.114257e-06,53.04066,0.971971967606081
54.0,1.082107e-06,54.03146,1.155782e-06,54.03557,1.0680847642608355
55.0,1.228465e-06,55.05985,1.104858e-06,55.05767,0.8993809347437655
56.0,1.134035e-06,56.04891,1.235879e-06,56.04792,1.0898067519961905
57.0,1.194834e-06,57.04066,1.148362e-06,57.04635,0.9611058942078984
58.0,1.206208e-06,58.03767,1.228954e-06,58.04163,1.0188574441555684
59.0,1.184947e-06,59.03891,1.218582e-06,59.04239,1.0283852357953562
60.0,1.31301e-06,60.03725,1.211158e-06,60.03839,0.9224286182131134
61.0,1.213631e-06,61.05222,1.329823e-06,61.05668,1.0957391497086018
62.0,1.330314e-06,62.05014,1.234394e-06,62.05064,0.9278967221272573
63.0,1.280874e-06,63.05157,1.358002e-06,63.04706,1.0602151343535742
64.0,1.314491e-06,64.04612,1.303617e-06,64.049,0.9917275964612918
65.0,1.397059e-06,65.04021,1.339214e-06,65.04145,0.9585951631248214
66.0,1.324884e-06,66.05357,1.41832e-06,66.06172,1.0705239100177826
67.0,1.454431e-06,67.05949,1.347618e-06,67.05761,0.9265602837123247
68.0,1.376793e-06,68.05256,1.483092e-06,68.05725,1.0772076848153644
69.0,1.469756e-06,69.05489,1.405964e-06,69.05162,0.9565968773048044
70.0,1.49842e-06,70.05006,1.504845e-06,70.05159,1.0042878498685281
71.0,1.461834e-06,71.04656,1.515234e-06,71.04388,1.0365294554648476
72.0,1.587421e-06,72.06371,1.496939e-06,72.06584,0.9430006280627509
73.0,1.510783e-06,73.0535,1.619559e-06,73.05246,1.0719997511224313
74.0,1.653679e-06,74.05835,1.542915e-06,74.05667,0.933019648916144
75.0,1.617084e-06,75.0462,1.689271e-06,75.04674,1.0446402289553294
76.0,1.642798e-06,76.04494,1.648729e-06,76.04645,1.0036103038839834
77.0,1.727835e-06,77.05579,1.692731e-06,77.05798,0.9796832452172806
78.0,1.690759e-06,78.0563,1.76541e-06,78.05484,1.0441523599756086
79.0,1.847487e-06,79.05019,1.730802e-06,79.05836,0.9368412335242414
80.0,1.785187e-06,80.04323,1.886051e-06,80.04596,1.0565005234745717
81.0,1.869738e-06,81.04192,1.82326e-06,81.04021,0.9751419717628886
82.0,1.899395e-06,82.03845,1.915711e-06,82.03463,1.008590103690912
83.0,1.907313e-06,83.05096,1.947852e-06,83.04968,1.0212545083056634
84.0,2.067018e-06,84.05354,1.959727e-06,84.04864,0.9480938240499116
85.0,2.001254e-06,85.04264,2.107553e-06,85.04523,1.0531161961450173
86.0,2.138219e-06,86.04317,2.048721e-06,86.0418,0.9581436700356698
87.0,2.128819e-06,87.03928,2.198531e-06,87.03703,1.0327467952888432
88.0,2.200514e-06,88.0527,2.179232e-06,88.04579,0.9903286232216655
89.0,2.326099e-06,89.04908,2.262807e-06,89.04941,0.9727904960193011
90.0,2.275655e-06,90.04115,2.37752e-06,90.04437,1.0447629363853483
91.0,2.451673e-06,91.04414,2.34834e-06,91.0393,0.9578520463373378
92.0,2.416567e-06,92.03445,2.524364e-06,92.03542,1.044607494847029
93.0,2.557977e-06,93.03696,2.49618e-06,93.03664,0.975841455963052
94.0,2.642541e-06,94.04865,2.635611e-06,94.044,0.9973775241330218
95.0,2.655884e-06,95.04482,2.716186e-06,95.04141,1.0227050579016252
96.0,2.832381e-06,96.03575,2.739929e-06,96.04034,0.967358911106945
97.0,2.817066e-06,97.04022,2.925839e-06,97.03851,1.038612158891556
98.0,3.012856e-06,98.03045,2.913476e-06,98.03045,0.9670146863972258
99.0,3.060825e-06,99.04514,3.110746e-06,99.04295,1.0163096550766542
100.0,3.142406e-06,100.0421,3.15625e-06,100.0399,1.0044055414863644
101.0,3.314965e-06,101.0413,3.262548e-06,101.0448,0.9841877666883361
102.0,3.341177e-06,102.0411,3.429165e-06,102.0329,1.026334432447009
103.0,3.587385e-06,103.0293,3.468228e-06,103.0331,0.9667844404768376
104.0,3.625465e-06,104.0227,3.71247e-06,104.0201,1.0239983009076077
105.0,3.791587e-06,105.044,3.754994e-06,105.0389,0.9903488961218613
106.0,3.942373e-06,106.029,3.940395e-06,106.0329,0.9994982717261913
107.0,4.042749e-06,107.0321,4.097161e-06,107.035,1.0134591586071755
108.0,7.020471e-05,108.0285,4.025334e-05,108.0278,0.5733709319502922
109.0,0.000249984,108.4345,0.0002500027,108.3136,1.0000748047875063
110.0,0.0002499617,108.4307,0.0002499688,108.4415,1.0000284043515466
111.0,0.0002499711,108.3438,0.0002499907,108.3196,1.0000784090640877
112.0,0.0002499995,108.4772,0.0002500289,108.3703,1.0001176002352004
113.0,0.0002500021,108.4595,0.0002499433,108.3142,0.9997648019756634
114.0,0.0002499683,108.4567,0.0002499984,108.325,1.0001204152686562
115.0,0.0002500083,108.4331,0.0002500034,108.428,0.9999804006506985
116.0,0.0002500073,108.5118,0.0002499995,108.318,0.9999688009110134
117.0,0.0002500029,108.3956,0.0002499982,108.3463,0.9999812002180773
118.0,0.0002499991,108.4171,0.000250004,108.4211,1.0000196000705601
119.0,0.0002499711,108.3136,0.0002499972,108.4604,1.0001044120700353
