V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.838311e-07,1.014841,3.894361e-07,1.013754,1.01460277710691
2.0,4.126748e-07,2.010922,4.195985e-07,2.011475,1.0167776176301533
3.0,4.369033e-07,3.009182,4.423428e-07,3.008459,1.0124501234025929
4.0,4.575064e-07,4.007633,4.639355e-07,4.006736,1.0140524810144733
5.0,4.766257e-07,5.003716,4.823942e-07,5.002985,1.0121027884144727
6.0,4.931075e-07,6.017246,4.997004e-07,6.014702,1.0133701069239467
7.0,5.099197e-07,7.015152,5.145347e-07,7.013155,1.0090504446092199
8.0,5.265663e-07,8.012321,5.293678e-07,8.011404,1.00532031768839
9.0,5.425539e-07,9.008767,5.445337e-07,9.010077,1.0036490383720402
10.0,5.582118e-07,10.00921,5.587064e-07,10.0083,1.0008860436128364
11.0,5.707383e-07,11.02093,5.728812e-07,11.02239,1.0037546104755892
12.0,5.868931e-07,12.0207,5.901873e-07,12.01919,1.0056129472300832
13.0,6.480395e-07,13.01637,6.503479e-07,13.01839,1.0035621285430902
14.0,6.645197e-07,14.01386,6.656762e-07,14.01447,1.0017403547253751
15.0,6.75236e-07,15.01274,6.819928e-07,15.01109,1.0100065754787955
16.0,6.89739e-07,16.01079,6.956722e-07,16.01133,1.008602094415424
17.0,7.0243e-07,17.02432,7.105064e-07,17.02669,1.0114978004925759
18.0,7.154514e-07,18.02224,7.228652e-07,18.02105,1.0103624089630687
19.0,7.281428e-07,19.02141,7.408329e-07,19.02193,1.0174280374673759
20.0,7.413284e-07,20.01768,7.528657e-07,20.01858,1.0155630082430405
21.0,7.528648e-07,21.01427,7.676995e-07,21.01611,1.0197043346959507
22.0,7.658873e-07,22.03004,7.822052e-07,22.0297,1.0213058762039793
23.0,7.784129e-07,23.03228,7.978622e-07,23.02902,1.0249858397773213
24.0,7.91764e-07,24.02602,8.093972e-07,24.0232,1.022270777655968
25.0,8.056085e-07,25.02408,8.278627e-07,25.02202,1.0276240878789138
26.0,8.158271e-07,26.02052,8.38079e-07,26.01765,1.0272752645750551
27.0,8.29672e-07,27.01715,8.542298e-07,27.01658,1.0295994079588078
28.0,8.438437e-07,28.03003,8.688984e-07,28.03392,1.0296911620007354
29.0,8.563723e-07,29.02892,8.787854e-07,29.02791,1.0261721449888093
30.0,8.692285e-07,30.02701,8.952716e-07,30.02742,1.0299611667127804
31.0,8.837329e-07,31.02473,9.0961e-07,31.02528,1.0292815849675847
32.0,8.985666e-07,32.02335,9.257616e-07,32.02206,1.0302648685139197
33.0,9.145559e-07,33.04023,9.394439e-07,33.03732,1.0272132080718084
34.0,9.255992e-07,34.03505,9.529583e-07,34.03227,1.0295582580451668
35.0,9.427387e-07,35.03215,9.674649e-07,35.02936,1.0262280523754885
36.0,9.554309e-07,36.02754,9.819654e-07,36.02692,1.027772285782258
37.0,9.705926e-07,37.02609,9.972952e-07,37.02743,1.0275116459779314
38.0,9.847662e-07,38.02213,1.011138e-06,38.02635,1.0267797574693363
39.0,1.003229e-06,39.03832,1.023828e-06,39.03638,1.0205326999119841
40.0,1.01823e-06,40.03687,1.041304e-06,40.03649,1.022660891939935
41.0,1.032733e-06,41.03565,1.056467e-06,41.03561,1.022981738745639
42.0,1.048886e-06,42.03481,1.071466e-06,42.03299,1.0215276016650046
43.0,1.068497e-06,43.0268,1.086463e-06,43.02608,1.0168142727588378
44.0,1.084156e-06,44.04091,1.104924e-06,44.04256,1.0191559148314449
45.0,1.104098e-06,45.04074,1.119427e-06,45.04026,1.013883731335443
46.0,1.12091e-06,46.03851,1.132116e-06,46.03861,1.0099972343899153
47.0,1.140854e-06,47.03642,1.150086e-06,47.03653,1.0080921835747607
48.0,1.155849e-06,48.02943,1.165409e-06,48.03272,1.008270976572199
49.0,1.175796e-06,49.03296,1.182554e-06,49.0315,1.005747595671358
50.0,1.193101e-06,50.04789,1.196722e-06,50.0453,1.0030349484243162
51.0,1.218808e-06,51.04337,1.219631e-06,51.04258,1.0006752499163116
52.0,1.239738e-06,52.04062,1.239574e-06,52.04195,0.9998677139847292
53.0,1.257704e-06,53.03801,1.258529e-06,53.03822,1.000655957204557
54.0,1.278471e-06,54.03498,1.276822e-06,54.03383,0.9987101780173347
55.0,1.30171e-06,55.0512,1.294295e-06,55.05165,0.9943036467415937
56.0,1.324127e-06,56.04933,1.313411e-06,56.04865,0.9919071206915953
57.0,1.346376e-06,57.04424,1.333191e-06,57.04626,0.9902070446888537
58.0,1.36879e-06,58.04189,1.35478e-06,58.04316,0.98976468267594
59.0,1.393352e-06,59.03995,1.375549e-06,59.04151,0.9872228984492074
60.0,1.417906e-06,60.03967,1.39516e-06,60.03854,0.9839580338894116
61.0,1.442134e-06,61.05681,1.416756e-06,61.05412,0.9824024674544807
62.0,1.466533e-06,62.05295,1.443457e-06,62.04928,0.9842649295992657
63.0,1.494218e-06,63.04646,1.466696e-06,63.04767,0.9815810008981286
64.0,1.520924e-06,64.04549,1.490427e-06,64.0449,0.9799483734887477
65.0,1.549105e-06,65.04235,1.513169e-06,65.04066,0.9768020889481345
66.0,1.577456e-06,66.0596,1.541685e-06,66.05661,0.9773236147315678
67.0,1.605636e-06,67.05401,1.57119e-06,67.05572,0.978546818830669
68.0,1.635639e-06,68.05235,1.597894e-06,68.05396,0.9769233920198772
69.0,1.666789e-06,69.05096,1.626735e-06,69.04938,0.9759693638486935
70.0,1.698925e-06,70.04994,1.658051e-06,70.04743,0.9759412569713201
71.0,1.732217e-06,71.04411,1.687385e-06,71.04263,0.9741187160731016
72.0,1.768147e-06,72.05836,1.72249e-06,72.05681,0.9741780519379892
73.0,1.80227e-06,73.05284,1.757108e-06,73.05333,0.9749416014248699
74.0,1.839349e-06,74.04884,1.795179e-06,74.05148,0.9759860689841895
75.0,1.879896e-06,75.04882,1.828471e-06,75.0462,0.972644763327333
76.0,1.918469e-06,76.04347,1.870175e-06,76.04394,0.9748268019968005
77.0,1.959499e-06,77.05511,1.911214e-06,77.05886,0.9753584972485315
78.0,2.004172e-06,78.05673,1.954066e-06,78.05505,0.9749991517694091
79.0,2.049499e-06,79.05199,1.999393e-06,79.05194,0.9755520739458766
80.0,2.094986e-06,80.04719,2.048344e-06,80.04636,0.9777363667346703
81.0,2.144431e-06,81.03978,2.093177e-06,81.04198,0.9760990211389409
82.0,2.194868e-06,82.03703,2.142616e-06,82.03471,0.9761935569701686
83.0,2.247938e-06,83.05231,2.197175e-06,83.05309,0.9774179714920963
84.0,2.302662e-06,84.04797,2.253049e-06,84.04918,0.9784540675096911
85.0,2.359517e-06,85.04176,2.311564e-06,85.04539,0.9796767728310497
86.0,2.420673e-06,86.04143,2.372214e-06,86.04042,0.9799811870500477
87.0,2.480993e-06,87.03551,2.435672e-06,87.03604,0.9817327175046442
88.0,2.547084e-06,88.05282,2.505389e-06,88.05077,0.98363030037486
89.0,2.61796e-06,89.04774,2.574947e-06,89.04772,0.9835700316276795
90.0,2.689e-06,90.04279,2.647462e-06,90.04321,0.9845526217924878
91.0,2.763328e-06,91.03794,2.725588e-06,91.03973,0.9863425550640388
92.0,2.842773e-06,92.0363,2.808162e-06,92.03723,0.9878249160238963
93.0,2.925511e-06,93.03469,2.89206e-06,93.03455,0.9885657582555664
94.0,3.017483e-06,94.04501,2.982212e-06,94.04665,0.988311118902741
95.0,3.108141e-06,95.04295,3.075993e-06,95.04288,0.9896568398923986
96.0,3.200091e-06,96.03697,3.177036e-06,96.03939,0.9927955173774745
97.0,3.303445e-06,97.03613,3.281689e-06,97.03542,0.9934141479576624
98.0,3.413546e-06,98.03352,3.390145e-06,98.03236,0.99314466540073
99.0,3.524794e-06,99.04344,3.508315e-06,99.04318,0.9953248331675554
100.0,3.647261e-06,100.0402,3.629293e-06,100.04,0.9950735634219761
101.0,3.773345e-06,101.0377,3.758508e-06,101.0374,0.9960679450196046
102.0,3.905861e-06,102.0343,3.895474e-06,102.0337,0.9973406631726013
103.0,4.047108e-06,103.0316,4.04118e-06,103.0321,0.9985352503565509
104.0,4.195933e-06,104.0246,4.192148e-06,104.0242,0.9990979360251938
105.0,4.356647e-06,105.0399,4.354003e-06,105.0388,0.9993931112619406
106.0,4.525576e-06,106.0363,4.524096e-06,106.0353,0.9996729698053907
107.0,4.706056e-06,107.0321,4.707046e-06,107.031,1.000210367237449
108.0,4.892309e-06,108.0267,4.897741e-06,108.0245,1.0011103141686266
109.0,0.0002499904,108.5695,0.000250009,108.5975,1.0000744028570696
110.0,0.0002500007,108.6498,0.0002500009,108.6419,1.0000007999977598
111.0,0.0002500001,108.5842,0.0002500119,108.5493,1.00004719998112
112.0,0.0002500022,108.57,0.0002500015,108.6143,0.9999972000246397
113.0,0.0002499924,108.5393,0.0002499998,108.6918,1.0000296008998673
114.0,0.0002500017,108.6093,0.000250002,108.6428,1.0000011999918401
115.0,0.0002500002,108.6785,0.0002500078,108.7069,1.0000303999756799
116.0,0.0002499965,108.6121,0.0002500019,108.672,1.0000216003024043
117.0,0.0002500114,108.6964,0.0002500002,108.7192,0.999955202042787
118.0,0.0002499906,108.6553,0.0002500085,108.6378,1.0000716026922611
119.0,0.0002500003,108.6958,0.0002500023,108.5447,1.0000079999904
120.0,0.0002499998,108.6287,0.0002500122,108.5409,1.0000496000396801
121.0,0.000249999,108.5438,0.0002499989,108.5626,0.9999995999984
122.0,0.0002499942,108.6563,0.0002499997,108.5393,1.000022000510412
123.0,0.0002500017,108.5468,0.0002500024,108.5463,1.0000027999809602
124.0,0.0002500111,108.5491,0.0002500142,108.5531,1.0000123994494645
125.0,0.0002499874,108.632,0.0002499994,108.673,1.0000480024193221
