V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.818532e-07,1.012295,3.759203e-07,1.013025,0.9844628773570576
2.0,4.118506e-07,2.010012,4.059172e-07,2.010559,0.9855933195192625
3.0,4.352549e-07,3.007909,4.252011e-07,3.008456,0.9769013513690483
4.0,4.575064e-07,4.007269,4.453103e-07,4.006913,0.9733422308409238
5.0,4.746479e-07,5.001897,4.644291e-07,5.00299,0.9784707780230356
6.0,4.90139e-07,6.012856,4.817347e-07,6.016697,0.9828532314302677
7.0,5.067872e-07,7.012229,4.959099e-07,7.013153,0.9785367507308788
8.0,5.22116e-07,8.009953,5.117326e-07,8.010506,0.9801128484857772
9.0,5.364557e-07,9.008224,5.242585e-07,9.010942,0.9772633602364558
10.0,5.509597e-07,10.00539,5.349698e-07,10.00261,0.9709780951310958
11.0,5.672793e-07,11.02225,5.522798e-07,11.02115,0.9735588800790016
12.0,5.798028e-07,12.01809,5.669474e-07,12.01883,0.9778279787541557
13.0,6.602375e-07,13.01713,6.407866e-07,13.01817,0.9705395406955829
14.0,6.760582e-07,14.0137,6.564445e-07,14.01497,0.970988148653474
15.0,6.905629e-07,15.01125,6.721027e-07,15.00979,0.9732678949303533
16.0,7.055605e-07,16.00694,6.857825e-07,16.00913,0.9719683854184014
17.0,7.20889e-07,17.02248,7.00453e-07,17.02289,0.9716516689809388
18.0,7.347352e-07,18.02168,7.147914e-07,18.02149,0.972855798932731
19.0,7.487474e-07,19.0202,7.283057e-07,19.01991,0.9726988033614541
20.0,7.607768e-07,20.01639,7.414943e-07,20.0168,0.9746541955538076
21.0,7.71323e-07,21.01204,7.540186e-07,21.01554,0.9775653001401488
22.0,7.864896e-07,22.02766,7.667099e-07,22.02854,0.9748506528249071
23.0,8.003345e-07,23.02757,7.794013e-07,23.02954,0.9738444362950741
24.0,8.13683e-07,24.02431,7.937406e-07,24.02488,0.9754911925160045
25.0,8.28847e-07,25.0195,8.047813e-07,25.01961,0.9709648463467926
26.0,8.400552e-07,26.01723,8.199477e-07,26.01889,0.9760640729323501
27.0,8.522525e-07,27.01551,8.332977e-07,27.01677,0.977759173484384
28.0,8.651094e-07,28.03526,8.479666e-07,28.0323,0.9801842402822117
29.0,8.791179e-07,29.02857,8.598335e-07,29.02801,0.9780639206641111
30.0,8.881804e-07,30.024,8.700569e-07,30.02517,0.9795947985341716
31.0,9.013679e-07,31.02434,8.832384e-07,31.02364,0.9798866811209941
32.0,9.173557e-07,32.02134,8.952685e-07,32.02219,0.975922970773496
33.0,9.269169e-07,33.03602,9.110929e-07,33.0407,0.9829283509665214
34.0,9.409273e-07,34.03213,9.229597e-07,34.03113,0.9809043695511864
35.0,9.526275e-07,35.02849,9.33511e-07,35.03006,0.9799328698783103
36.0,9.654831e-07,36.02546,9.483429e-07,36.0266,0.9822470222420258
37.0,9.778454e-07,37.0243,9.625176e-07,37.02705,0.984324924983029
38.0,9.898787e-07,38.02371,9.753744e-07,38.02335,0.9853473966052606
39.0,1.002401e-06,39.03598,9.880653e-07,39.03868,0.9856986375711917
40.0,1.017897e-06,40.03492,1.00026e-06,40.03503,0.982673099537576
41.0,1.026961e-06,41.03277,1.013775e-06,41.03437,0.9871601745343787
42.0,1.04262e-06,42.03072,1.02729e-06,42.0279,0.9852966564999713
43.0,1.057125e-06,43.02591,1.040477e-06,43.02588,0.9842516258720586
44.0,1.072127e-06,44.04286,1.055314e-06,44.04298,0.9843180891815989
45.0,1.08333e-06,45.03801,1.070474e-06,45.03872,0.9881328865627279
46.0,1.098499e-06,46.0376,1.087947e-06,46.03837,0.9903941651289624
47.0,1.1158e-06,47.03437,1.097667e-06,47.03313,0.9837488797275498
48.0,1.127996e-06,48.03204,1.117446e-06,48.02959,0.9906471299543617
49.0,1.140688e-06,49.0298,1.12981e-06,49.03108,0.9904636500077146
50.0,1.155354e-06,50.04591,1.144638e-06,50.0445,0.9907249206736637
51.0,1.174635e-06,51.0422,1.163426e-06,51.04232,0.9904574612539214
52.0,1.194247e-06,52.03934,1.184028e-06,52.03987,0.991443143671284
53.0,1.211061e-06,53.03696,1.198203e-06,53.03797,0.9893828634560936
54.0,1.228695e-06,54.03424,1.218311e-06,54.03421,0.991548757014556
55.0,1.248969e-06,55.05201,1.237428e-06,55.04908,0.990759578500347
56.0,1.267428e-06,56.05058,1.256386e-06,56.04681,0.9912878680287953
57.0,1.285065e-06,57.04381,1.276492e-06,57.04478,0.9933287421258846
58.0,1.30385e-06,58.04146,1.294293e-06,58.04213,0.9926701691145454
59.0,1.323795e-06,59.03928,1.315061e-06,59.04005,0.9934023017159002
60.0,1.346044e-06,60.03947,1.338628e-06,60.04006,0.9944905218551547
61.0,1.369449e-06,61.05321,1.36088e-06,61.05455,0.993742738867968
62.0,1.389886e-06,62.04667,1.382798e-06,62.04794,0.9949003011757799
63.0,1.414941e-06,63.04559,1.408183e-06,63.04904,0.9952238291207902
64.0,1.439664e-06,64.04386,1.431257e-06,64.04454,0.9941604429922538
65.0,1.465375e-06,65.04192,1.458786e-06,65.04136,0.9955035400494754
66.0,1.491744e-06,66.0546,1.48416e-06,66.05451,0.9949160177617608
67.0,1.519271e-06,67.05276,1.513834e-06,67.05559,0.9964213099572097
68.0,1.543494e-06,68.04805,1.541026e-06,68.05223,0.998401030389493
69.0,1.578442e-06,69.04988,1.570698e-06,69.05072,0.9950938963864366
70.0,1.609428e-06,70.04556,1.60201e-06,70.04843,0.995390909068315
71.0,1.641402e-06,71.04198,1.634644e-06,71.04414,0.995882788006838
72.0,1.675846e-06,72.05459,1.670577e-06,72.05796,0.9968559163550827
73.0,1.710625e-06,73.05151,1.70535e-06,73.05185,0.9969163317500913
74.0,1.74342e-06,74.04938,1.740294e-06,74.05056,0.9982069725023229
75.0,1.783476e-06,75.04716,1.778697e-06,75.04755,0.9973204012837852
76.0,1.820558e-06,76.04222,1.819573e-06,76.04276,0.9994589570889804
77.0,1.863743e-06,77.05766,1.860445e-06,77.05865,0.9982304427166192
78.0,1.904452e-06,78.05257,1.902807e-06,78.0547,0.9991362344653475
79.0,1.950932e-06,79.04978,1.947307e-06,79.05252,0.9981419137109854
80.0,1.99774e-06,80.0449,1.993952e-06,80.04575,0.9981038573588152
81.0,2.045703e-06,81.03865,2.042411e-06,81.03773,0.9983907732451874
82.0,2.095979e-06,82.03587,2.09268e-06,82.03594,0.9984260338486217
83.0,2.147064e-06,83.05232,2.148719e-06,83.05311,1.0007708200593928
84.0,2.202614e-06,84.05022,2.202282e-06,84.04835,0.999849270003732
