V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.821839e-07,1.011935,3.754258e-07,1.016479,0.9823171515074287
2.0,4.115214e-07,2.010015,4.042689e-07,2.012194,0.9823763721643637
3.0,4.326175e-07,3.008088,4.266847e-07,3.009185,0.9862862690482933
4.0,4.528907e-07,4.00526,4.502546e-07,4.008181,0.9941793903032232
5.0,4.708565e-07,5.0028,4.682196e-07,5.004257,0.9943997799754278
6.0,4.879984e-07,6.017251,4.840422e-07,6.017608,0.9918930062065777
7.0,5.038204e-07,7.014592,4.973911e-07,7.01075,0.987238904974868
8.0,5.184902e-07,8.011778,5.137097e-07,8.010491,0.9907799607398557
9.0,5.349721e-07,9.010946,5.278844e-07,9.010939,0.9867512717018327
10.0,5.471684e-07,10.00629,5.432128e-07,10.0072,0.9927707813536016
11.0,5.623321e-07,11.02165,5.555743e-07,11.02201,0.9879825462569183
12.0,5.799681e-07,12.01864,5.717261e-07,12.01916,0.9857888735604596
13.0,6.566103e-07,13.01874,6.3337e-07,13.01945,0.9646056420375982
14.0,6.707844e-07,14.01481,6.491931e-07,14.01608,0.9678118632454781
15.0,6.852887e-07,15.01434,6.661696e-07,15.01107,0.9721006635597522
16.0,6.991322e-07,16.00966,6.813322e-07,16.01131,0.9745398652786983
17.0,7.138026e-07,17.02432,6.969915e-07,17.02434,0.9764485307282434
18.0,7.284702e-07,18.02527,7.114948e-07,18.02258,0.97669719365322
19.0,7.423162e-07,19.02065,7.269888e-07,19.02177,0.9793519257696384
20.0,7.571498e-07,20.01745,7.409976e-07,20.01673,0.9786671012790334
21.0,7.705007e-07,21.017,7.555025e-07,21.01629,0.9805344758285099
22.0,7.825333e-07,22.03019,7.693467e-07,22.03071,0.9831488321327667
23.0,7.986871e-07,23.02905,7.815436e-07,23.02916,0.9785353989065305
24.0,8.090704e-07,24.02675,7.978593e-07,24.02646,0.9861432330239741
25.0,8.20935e-07,25.0213,8.107167e-07,25.02059,0.9875528513219684
26.0,8.341205e-07,26.01864,8.262105e-07,26.01887,0.9905169576817737
27.0,8.474719e-07,27.01694,8.413739e-07,27.01659,0.9928044811869279
28.0,8.632952e-07,28.03649,8.571969e-07,28.03286,0.992936020031155
29.0,8.72195e-07,29.02837,8.665924e-07,29.02805,0.9935764364620298
30.0,8.835642e-07,30.02304,8.796118e-07,30.02554,0.995526754026476
31.0,8.985677e-07,31.02258,8.947767e-07,31.02513,0.9957810635748424
32.0,9.112573e-07,32.02169,9.09279e-07,32.02222,0.9978290434545765
33.0,9.196613e-07,33.03461,9.229601e-07,33.04161,1.0035869727257198
34.0,9.363125e-07,34.03305,9.37303e-07,34.03402,1.001057873306188
35.0,9.498274e-07,35.02929,9.509789e-07,35.03029,1.0012123255235637
36.0,9.60376e-07,36.02847,9.658146e-07,36.02899,1.005662990328788
37.0,9.72573e-07,37.02674,9.811412e-07,37.02845,1.0088098271286579
38.0,9.849341e-07,38.02408,9.935069e-07,38.02417,1.0087039325778242
39.0,9.989429e-07,39.0383,1.008996e-06,39.03843,1.0100637383778392
40.0,1.012791e-06,40.03489,1.020202e-06,40.03534,1.0073174030969865
41.0,1.023008e-06,41.03271,1.034874e-06,41.0343,1.011599127279552
42.0,1.03718e-06,42.03247,1.049214e-06,42.03455,1.0116026147823907
43.0,1.049212e-06,43.02965,1.062729e-06,43.02628,1.0128830017193855
44.0,1.062892e-06,44.04283,1.076738e-06,44.04231,1.0130267233171386
45.0,1.074594e-06,45.04235,1.091076e-06,45.03615,1.015337885750339
46.0,1.087117e-06,46.03588,1.109045e-06,46.03842,1.0201707819857477
47.0,1.104264e-06,47.03591,1.123056e-06,47.03563,1.0170176696876834
48.0,1.119591e-06,48.03281,1.131948e-06,48.02678,1.0110370662143586
49.0,1.133435e-06,49.02939,1.149751e-06,49.02843,1.0143951792559784
50.0,1.145294e-06,50.04147,1.162607e-06,50.04653,1.0151166425389464
51.0,1.162926e-06,51.03826,1.185512e-06,51.04452,1.0194217000909775
52.0,1.186006e-06,52.04025,1.201831e-06,52.04089,1.0133431028173552
