V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,4.360804e-07,1.014662,4.354202e-07,1.011932,0.9984860589927913
2.0,4.723407e-07,2.010381,4.701982e-07,2.009109,0.9954640792123143
3.0,5.013488e-07,3.007551,4.992045e-07,3.004994,0.9957229378029828
4.0,5.249188e-07,4.006366,5.244232e-07,4.005992,0.9990558539720811
5.0,5.458513e-07,5.003725,5.46015e-07,5.002803,1.0002998985254776
6.0,5.659583e-07,6.016519,5.659595e-07,6.014534,1.0000021202975555
7.0,5.862327e-07,7.015165,5.840888e-07,7.011876,0.9963429197995949
8.0,6.028784e-07,8.011412,6.028789e-07,8.011421,1.0000008293546427
9.0,6.185352e-07,9.008384,6.206787e-07,9.012762,1.003465445458884
10.0,6.371603e-07,10.00538,6.348538e-07,10.00631,0.9963800318381417
11.0,6.557873e-07,11.02514,6.519956e-07,11.02258,0.9942180947999449
12.0,6.739164e-07,12.01901,6.69962e-07,12.0205,0.9941322098705417
13.0,7.189109e-07,13.01616,7.289675e-07,13.01893,1.013988659790803
14.0,7.367141e-07,14.01465,7.475911e-07,14.01754,1.014764207716399
15.0,7.530302e-07,15.01144,7.647333e-07,15.01018,1.0155413421666224
16.0,7.69513e-07,16.00972,7.792353e-07,16.0053,1.0126343544553502
17.0,7.863229e-07,17.0243,7.983563e-07,17.02252,1.0153033823636577
18.0,8.023125e-07,18.02461,8.146749e-07,18.02409,1.0154084599205422
19.0,8.187937e-07,19.02231,8.300021e-07,19.02141,1.0136889182220137
20.0,8.364331e-07,20.01758,8.468136e-07,20.01713,1.0124104366505822
21.0,8.520872e-07,21.0141,8.628009e-07,21.01574,1.012573478395169
22.0,8.703826e-07,22.03001,8.786234e-07,22.02836,1.0094680201557338
23.0,8.848881e-07,23.02776,8.947761e-07,23.02827,1.0111742942412718
24.0,9.007081e-07,24.02249,9.102686e-07,24.02579,1.0106144265828185
25.0,9.183447e-07,25.02004,9.305471e-07,25.02185,1.0132873854447029
26.0,9.344986e-07,26.0189,9.4538e-07,26.01845,1.0116441051918108
27.0,9.5197e-07,27.01827,9.588913e-07,27.0155,1.0072705022217088
28.0,9.666351e-07,28.0324,9.776819e-07,28.03307,1.0114280973244194
29.0,9.859233e-07,29.03098,9.905394e-07,29.02938,1.004682007210906
30.0,1.0029e-06,30.02742,1.007513e-06,30.02501,1.004599660983149
31.0,1.018886e-06,31.02437,1.02482e-06,31.02309,1.005824007788899
