V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,4.22235e-07,1.013025,4.317941e-07,1.012659,1.0226392885478464
2.0,4.573417e-07,2.01256,4.65418e-07,2.011652,1.0176592250389587
3.0,4.840421e-07,3.007183,4.922831e-07,3.007729,1.0170253785776073
4.0,5.066244e-07,4.007101,5.160187e-07,4.007095,1.0185429284495573
5.0,5.267307e-07,5.002073,5.395877e-07,5.003174,1.0244090576076164
6.0,5.466744e-07,6.017247,5.578826e-07,6.016707,1.020502514842473
7.0,5.667824e-07,7.0146,5.748594e-07,7.013339,1.0142506189324156
8.0,5.827715e-07,8.011434,5.938138e-07,8.011057,1.0189479066838374
9.0,5.985929e-07,9.010401,6.076585e-07,9.008772,1.0151448505319725
10.0,6.160635e-07,10.00847,6.251284e-07,10.00847,1.0147142299454521
11.0,6.330409e-07,11.0233,6.416123e-07,11.02204,1.0135400414096465
12.0,6.496881e-07,12.01884,6.569398e-07,12.02192,1.0111618174936556
13.0,7.034196e-07,13.01638,7.052334e-07,13.01876,1.0025785462901518
14.0,7.203963e-07,14.01464,7.17759e-07,14.01682,0.9963390983546139
15.0,7.344062e-07,15.01218,7.334177e-07,15.01292,0.9986540146311401
16.0,7.495705e-07,16.01138,7.492398e-07,16.00735,0.9995588140141588
17.0,7.644023e-07,17.02649,7.645702e-07,17.02676,1.0002196487373205
18.0,7.798955e-07,18.02294,7.779191e-07,18.02316,0.9974658143302533
19.0,7.930814e-07,19.02103,7.924233e-07,19.0216,0.9991701986706535
20.0,8.097293e-07,20.01768,8.072568e-07,20.01713,0.9969465103955111
21.0,8.25551e-07,21.01628,8.222578e-07,21.01455,0.9960109066550703
22.0,8.418682e-07,22.0289,8.382426e-07,22.0291,0.9956933876347865
23.0,8.54064e-07,23.02841,8.557143e-07,23.02884,1.0019322907885124
24.0,8.687352e-07,24.0271,8.685712e-07,24.02549,0.9998112198055287
25.0,8.845578e-07,25.02318,8.825769e-07,25.01817,0.9977605759623622
26.0,8.965919e-07,26.02097,8.992273e-07,26.01855,1.0029393528984591
27.0,9.10931e-07,27.01795,9.157088e-07,27.01606,1.0052449636690375
28.0,9.257642e-07,28.03401,9.292243e-07,28.03161,1.0037375608173225
29.0,9.419163e-07,29.03044,9.440582e-07,29.02896,1.0022739812444057
30.0,9.560911e-07,30.02544,9.564151e-07,30.02324,1.0003388798410529
31.0,9.710917e-07,31.02414,9.747146e-07,31.02311,1.003730749629515
32.0,9.864173e-07,32.02139,9.935036e-07,32.02208,1.0071838764385013
33.0,1.002241e-06,33.03767,1.008339e-06,33.03675,1.0060843649381734
34.0,1.018229e-06,34.03379,1.024822e-06,34.03106,1.0064749678117595
35.0,1.030424e-06,35.02982,1.041138e-06,35.02948,1.0103976615451504
36.0,1.046082e-06,36.02645,1.056795e-06,36.02695,1.0102410709676681
37.0,1.062565e-06,37.0271,1.075421e-06,37.02583,1.012099024530264
38.0,1.080203e-06,38.02399,1.091078e-06,38.02405,1.0100675521175189
39.0,1.091244e-06,39.03636,1.107231e-06,39.03888,1.0146502523725216
40.0,1.111188e-06,40.03556,1.124369e-06,40.03502,1.0118620791441233
41.0,1.128989e-06,41.03401,1.142338e-06,41.03466,1.011823853022483
42.0,1.144316e-06,42.03134,1.158982e-06,42.02938,1.0128163898783202
43.0,1.160468e-06,43.02628,1.179093e-06,43.02557,1.0160495593157246
44.0,1.177608e-06,44.04415,1.196235e-06,44.04149,1.0158176574887399
45.0,1.194424e-06,45.04112,1.215355e-06,45.03923,1.0175239278514163
46.0,1.212717e-06,46.03946,1.234147e-06,46.03888,1.017671064230154
47.0,1.232168e-06,47.03674,1.253263e-06,47.03484,1.0171202303581979
48.0,1.252271e-06,48.03189,1.269248e-06,48.03078,1.0135569696974536
49.0,1.273205e-06,49.02932,1.291665e-06,49.02894,1.014498843469826
50.0,1.291166e-06,50.04647,1.308966e-06,50.04662,1.0137859887884284
51.0,1.317866e-06,51.04253,1.335006e-06,51.04426,1.0130058746488642
52.0,1.341598e-06,52.03941,1.358079e-06,52.03938,1.0122846038828324
53.0,1.362696e-06,53.03716,1.379834e-06,53.03687,1.0125765394482702
54.0,1.38544e-06,54.03518,1.402909e-06,54.03368,1.012608990645571
55.0,1.408848e-06,55.05306,1.425823e-06,55.05261,1.0120488512600365
56.0,1.435051e-06,56.05152,1.448894e-06,56.04854,1.0096463470636237
57.0,1.457629e-06,57.04571,1.473618e-06,57.04684,1.0109691835165189
58.0,1.482022e-06,58.04248,1.492731e-06,58.04102,1.0072259386162958
59.0,1.509714e-06,59.0414,1.518775e-06,59.03867,1.0060017990162373
60.0,1.537569e-06,60.03875,1.546633e-06,60.03996,1.0058950199958505
61.0,1.563938e-06,61.05582,1.574158e-06,61.05534,1.0065347859058351
62.0,1.589489e-06,62.05044,1.601188e-06,62.04884,1.0073602270918514
63.0,1.618165e-06,63.04731,1.630033e-06,63.04679,1.0073342335299553
64.0,1.648326e-06,64.04659,1.654913e-06,64.04128,1.0039961755138243
65.0,1.677994e-06,65.0425,1.687885e-06,65.04242,1.0058945383594935
66.0,1.709309e-06,66.05781,1.717385e-06,66.05746,1.0047247162449857
67.0,1.744746e-06,67.05413,1.748208e-06,67.05615,1.001984242978634
68.0,1.779854e-06,68.05154,1.781005e-06,68.05157,1.00064668225596
69.0,1.812983e-06,69.04942,1.815951e-06,69.05147,1.0016370809875217
70.0,1.850724e-06,70.04556,1.851218e-06,70.04681,1.00026692256652
71.0,1.88583e-06,71.04253,1.887154e-06,71.0433,1.0007020781300542
72.0,1.926049e-06,72.06182,1.926874e-06,72.05949,1.0004283380121688
73.0,1.965936e-06,73.05444,1.967255e-06,73.05337,1.0006709272326262
74.0,2.008623e-06,74.05413,2.00681e-06,74.05267,0.9990973915961331
75.0,2.052797e-06,75.04847,2.048181e-06,75.04787,0.9977513607044436
76.0,2.096306e-06,76.04297,2.0907e-06,76.04234,0.9973257720962494
77.0,2.14608e-06,77.05662,2.136023e-06,77.05811,0.9953137814060986
78.0,2.194213e-06,78.05488,2.183164e-06,78.05447,0.9949644815703854
79.0,2.244982e-06,79.05112,2.232609e-06,79.0509,0.9944885972359689
80.0,2.300518e-06,80.04634,2.286673e-06,80.04709,0.9939817901881228
81.0,2.35161e-06,81.04035,2.340729e-06,81.03899,0.9953729572505645
82.0,2.409628e-06,82.03631,2.393803e-06,82.0357,0.9934325962347715
83.0,2.47111e-06,83.05397,2.4538e-06,83.0522,0.9929950508071272
84.0,2.535882e-06,84.05073,2.514618e-06,84.04825,0.9916147517905013
85.0,2.600324e-06,85.04359,2.576919e-06,85.04684,0.99099919856141
86.0,2.666576e-06,86.03804,2.643011e-06,86.0409,0.9911628245360342
87.0,2.742893e-06,87.03539,2.713887e-06,87.03693,0.9894250340789815
88.0,2.817723e-06,88.05044,2.789212e-06,88.05199,0.9898815461988278
89.0,2.894859e-06,89.04687,2.863378e-06,89.04742,0.989125204370921
90.0,2.974796e-06,90.04313,2.945789e-06,90.04369,0.9902490792645949
91.0,3.061327e-06,91.03957,3.028196e-06,91.03934,0.9891775690738036
92.0,3.152141e-06,92.03759,3.116211e-06,92.03798,0.9886013982242546
93.0,3.245429e-06,93.03422,3.211805e-06,93.03491,0.9896395823171604
94.0,3.348109e-06,94.04603,3.307236e-06,94.04793,0.9877922134554162
95.0,3.45244e-06,95.04102,3.408599e-06,95.04216,0.9873014447752894
96.0,3.561389e-06,96.03755,3.518049e-06,96.03957,0.9878305908172346
97.0,3.677095e-06,97.03498,3.630446e-06,97.0341,0.9873136266536492
98.0,3.796751e-06,98.03207,3.751755e-06,98.03295,0.9881488146049083
99.0,3.924144e-06,99.04308,3.879813e-06,99.04485,0.9887030139566745
100.0,4.061782e-06,100.0408,4.013159e-06,100.0399,0.9880291458281121
101.0,4.205016e-06,101.0392,4.150778e-06,101.0372,0.9871015948571896
102.0,4.354172e-06,102.0331,4.301596e-06,102.0338,0.9879251439768573
103.0,4.512711e-06,103.0269,4.459323e-06,103.0296,0.9881694174521701
104.0,4.68233e-06,104.0246,4.62563e-06,104.0243,0.9878906441878296
105.0,4.861651e-06,105.0375,4.805613e-06,105.0411,0.988473463027272
106.0,5.0494e-06,106.0369,4.993175e-06,106.0359,0.9888650136649898
107.0,5.247654e-06,107.0335,5.190967e-06,107.0318,0.9891976490828092
108.0,5.459945e-06,108.028,5.401766e-06,108.0266,0.9893443981578569
109.0,0.0002500022,108.745,0.0002500157,108.7226,1.0000539995248041
110.0,0.0002500017,108.8377,0.0002499993,108.7825,0.9999904000652795
111.0,0.0002500008,108.85,0.0002499985,108.6927,0.9999908000294399
112.0,0.0002500078,108.7473,0.0002499907,108.7285,0.9999316021340133
113.0,0.0002499957,108.6929,0.0002500105,108.7874,1.0000592010182576
114.0,0.0002500017,108.8357,0.0002499806,108.7863,0.9999156005739162
115.0,0.0002499976,108.7218,0.0002500127,108.6906,1.0000604005798455
116.0,0.0002499857,108.7892,0.0002499989,108.8078,1.0000528030203328
117.0,0.0002499876,108.8618,0.0002499989,108.7854,1.0000452022420312
118.0,0.0002500037,108.7445,0.0002499984,108.6995,0.9999788003137553
119.0,0.0002499883,108.712,0.0002499998,108.7889,1.0000460021529005
120.0,0.0002500023,108.8025,0.0002500119,108.8765,1.0000383996467233
121.0,0.0002499979,108.8041,0.0002499992,108.7923,1.0000052000436803
122.0,0.0002499912,108.8566,0.0002500067,108.6877,1.0000620021824769
123.0,0.0002500023,108.699,0.0002499993,108.7429,0.999988000110399
124.0,0.0002499993,108.6963,0.0002500005,108.6994,1.00000480001344
125.0,0.0002499984,108.8412,0.000250007,108.7981,1.0000344002201613
