V_cmd,I_meas_1,V_meas_1,I_meas_2,V_meas_2,ratio_I2_I1
1.0,3.976768e-07,1.011571,3.910832e-07,1.016113,0.98341970162705
2.0,4.268492e-07,2.010193,4.20258e-07,2.011294,0.9845584810748151
3.0,4.497601e-07,3.007735,4.443202e-07,3.009001,0.9879048852932929
4.0,4.70198e-07,4.006728,4.655814e-07,4.005257,0.9901815830777673
5.0,4.898115e-07,5.004262,4.828875e-07,5.001697,0.9858639497031002
6.0,5.048113e-07,6.016359,5.003591e-07,6.019783,0.9911804668397873
7.0,5.216215e-07,7.012782,5.175014e-07,7.012607,0.992101360852649
8.0,5.37279e-07,8.010127,5.339836e-07,8.012691,0.9938665013894086
9.0,5.517855e-07,9.007889,5.478279e-07,9.009305,0.9928276477000573
10.0,5.661252e-07,10.00634,5.615087e-07,10.00758,0.991845443375423
11.0,5.832661e-07,11.02114,5.761781e-07,11.02313,0.987847742222632
12.0,5.946379e-07,12.01902,5.906824e-07,12.01994,0.9933480526552377
13.0,6.478745e-07,13.01873,6.412821e-07,13.01965,0.9898245725059406
14.0,6.599062e-07,14.01808,6.541367e-07,14.01751,0.9912570907804777
15.0,6.73916e-07,15.01234,6.686413e-07,15.01142,0.9921730601439942
16.0,6.864436e-07,16.00937,6.828187e-07,16.00903,0.9947193039602963
17.0,7.017709e-07,17.02433,6.976499e-07,17.02358,0.9941277131895893
18.0,7.12485e-07,18.02243,7.095161e-07,18.02055,0.9958330350814404
19.0,7.256692e-07,19.02065,7.26991e-07,19.0202,1.001821491114684
20.0,7.388571e-07,20.01644,7.365464e-07,20.01634,0.9968726022934612
21.0,7.512163e-07,21.01426,7.51713e-07,21.01597,1.0006611943856916
22.0,7.63747e-07,22.03012,7.640702e-07,22.02827,1.0004231767849825
23.0,7.764351e-07,23.02883,7.800618e-07,23.03049,1.0046709634842628
24.0,7.932471e-07,24.02619,7.950613e-07,24.02641,1.0022870553198369
25.0,8.016501e-07,25.01854,8.089045e-07,25.02134,1.0090493346161873
26.0,8.173109e-07,26.01799,8.242321e-07,26.01849,1.0084682585292817
27.0,8.295059e-07,27.01583,8.377518e-07,27.01746,1.0099407370098272
28.0,8.448348e-07,28.03247,8.535714e-07,28.0336,1.0103411933315247
29.0,8.581877e-07,29.03065,8.670879e-07,29.03027,1.0103709246823276
30.0,8.715397e-07,30.02569,8.822495e-07,30.02683,1.0122883673572185
31.0,8.853817e-07,31.0233,8.951054e-07,31.02472,1.010982494894575
32.0,9.000534e-07,32.02276,9.089494e-07,32.02332,1.009883858002203
33.0,9.135696e-07,33.03888,9.24279e-07,33.0369,1.0117225879670253
34.0,9.288951e-07,34.03357,9.389506e-07,34.03345,1.0108252266590705
35.0,9.425742e-07,35.02888,9.53618e-07,35.03038,1.0117166372684507
36.0,9.593857e-07,36.02641,9.699352e-07,36.02772,1.010996098857842
37.0,9.748802e-07,37.02618,9.846037e-07,37.02342,1.0099740460417599
38.0,9.913607e-07,38.02311,1.00125e-06,38.02329,1.009975481174511
39.0,1.007845e-06,39.03855,1.015423e-06,39.03729,1.0075190133403449
40.0,1.023994e-06,40.03503,1.031742e-06,40.03564,1.0075664505846713
41.0,1.038829e-06,41.03482,1.048392e-06,41.03624,1.0092055574112775
42.0,1.055479e-06,42.0323,1.064212e-06,42.03326,1.0082739685015052
43.0,1.069483e-06,43.02686,1.081353e-06,43.0279,1.0110988206451152
44.0,1.08976e-06,44.0433,1.097672e-06,44.04348,1.0072603141976213
45.0,1.104922e-06,45.03931,1.115142e-06,45.04079,1.0092495216856936
46.0,1.121731e-06,46.03562,1.130799e-06,46.03883,1.0080839345618513
47.0,1.141018e-06,47.03439,1.146951e-06,47.03473,1.0051997426859172
48.0,1.159483e-06,48.03197,1.164258e-06,48.03412,1.0041182147560592
49.0,1.175301e-06,49.02967,1.182554e-06,49.0304,1.0061711850836508
50.0,1.194087e-06,50.04522,1.196393e-06,50.04552,1.0019311825687742
51.0,1.217652e-06,51.04164,1.222103e-06,51.0442,1.0036553957945291
52.0,1.237103e-06,52.04419,1.239243e-06,52.03915,1.0017298478784709
53.0,1.254409e-06,53.0395,1.259024e-06,53.03787,1.003679023348844
54.0,1.275503e-06,54.03511,1.278467e-06,54.03205,1.002323789124761
55.0,1.299073e-06,55.05227,1.299569e-06,55.05107,1.0003818107219533
56.0,1.317366e-06,56.04812,1.320828e-06,56.0483,1.0026279712699433
57.0,1.341101e-06,57.04513,1.33945e-06,57.04643,0.9987689219529327
58.0,1.362198e-06,58.04302,1.361374e-06,58.04302,0.9993950952798344
59.0,1.383627e-06,59.04049,1.38181e-06,59.04067,0.9986867848054424
60.0,1.407029e-06,60.0388,1.405218e-06,60.04179,0.9987128907790813
61.0,1.430599e-06,61.05365,1.427965e-06,61.05635,0.9981588131964303
62.0,1.455153e-06,62.04844,1.450208e-06,62.04824,0.9966017319141011
63.0,1.480208e-06,63.04772,1.477905e-06,63.0483,0.9984441375806643
64.0,1.508559e-06,64.04586,1.50246e-06,64.04495,0.9959570689644887
